"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Objective Value";"Valid?";"ReturnCode";"CompTime"
"Dim.  21";"0";"1";"1";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"1";"1";"0";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0.996976682033808";"1.01346949854109";"1.01028328799841";"0.976595292926323";"0.973692197108857";"0.999583018022888";"1.0080476020321";"0.99315557486963";"0.946417291900969";"0.998484316666135";"0.956703157226717";"0.99413120596361";"0.996260017809439";"0.995379943137762";"0.975972730295976";"0.995207464255008";"0.997800006874978";"1.03199059976168";"0.999832728367596";"0.99707359822225";"1.02413336348658";"0.998137637460092";"0.998849194436105";"0.997962879130828";"0.999691281797975";"0.995167031316331";"0.996915706412826";"0.996300554916763";"0.988321577825864";"0.995881450375515";"106945";"FALSE";"TIME_LIMIT";"5.53576993942261"
"Dim.  22";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0.997344157145721";"0.97906629571826";"0.996682810323094";"0.95062635765267";"0.99555946010702";"0.993853376781826";"1.02294654092936";"0.998479016637696";"0.928207182363";"0.998005679823862";"0.988941773758528";"0.997269948178058";"0.980706441080439";"0.993199147066425";"0.956202194878617";"0.984523771614177";"0.99709532157712";"0.97772408314577";"0.999498185102788";"0.993286490039279";"0.98224727813136";"0.987214733356982";"0.998548984289002";"0.995844920131928";"0.985737219066436";"0.988929889298893";"0.999107590180361";"0.99803362828909";"0.995705247856754";"0.993345715900832";"106802";"FALSE";"TIME_LIMIT";"8.52105498313904"
"Dim.  23";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"1";"0";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0.993853143582548";"0.992111691660447";"1.01975386452597";"0.985431263984843";"0.990735564252057";"0.989112137264289";"0.991191138316218";"0.993714303451701";"0.927883652498113";"0.995851814033632";"0.97144217039505";"0.996125615079041";"0.990412585336895";"0.995670715947273";"0.996707682075158";"0.964255007483361";"0.993159396376886";"0.996723156361711";"0.998377465165683";"0.999264487253721";"1.0306270797661";"0.989934373891451";"0.995963841355616";"0.990752117958999";"0.989858607063473";"0.999069326976456";"0.99466119739479";"0.999666716659168";"0.991493087100877";"0.994040216425745";"106830";"FALSE";"TIME_LIMIT";"13.4103500843048"
"Dim.  24";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0.989059263713503";"0.979117188030128";"1.00738074703112";"0.989645091217927";"0.996374091526236";"0.999521242915167";"0.99516833159849";"0.99189843555997";"0.954782849835924";"0.989948626312263";"0.986657147390132";"0.997466119566461";"0.991763134461265";"0.994830705608684";"0.991237113402062";"1.00345508390918";"0.986645354233268";"0.993942804183768";"0.998862552899654";"0.990673072408882";"0.997722353245243";"0.988722360175003";"0.983955435471497";"0.996669469055164";"0.995662509261546";"0.99794272279006";"0.996884393787575";"0.998000299955007";"0.9987280926345";"0.995913752725511";"106809";"FALSE";"TIME_LIMIT";"21.5897421836853"
"Dim.  25";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"0";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"1";"0";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0.978903587893365";"0.995080409852752";"0.99172361175612";"0.966844692700933";"0.997699864228097";"0.996803138175472";"0.996053878540246";"0.998649739259995";"0.951655394475342";"0.999952136315773";"0.989084562906552";"0.999885566690098";"0.990546156129415";"0.999418454380977";"1.01491519787163";"0.993663025825558";"0.994740641435496";"0.993711108168939";"0.99610257096499";"0.988059654778485";"0.993215520304979";"0.98431772496157";"0.993228593348677";"0.988407812196857";"0.99828661397876";"0.99002383829148";"0.991843061122245";"0.996150577413388";"0.997555294933844";"0.999337801825083";"106891";"FALSE";"TIME_LIMIT";"35.6095359325409"
"Dim.  26";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0.994220618694461";"0.98812512723078";"0.990678697007895";"0.969245594263969";"0.990000798658254";"0.996648700406171";"0.994624574704429";"0.997563322572635";"0.968817883498436";"0.997798270525543";"0.984309059178169";"0.994294682120613";"0.988512911843277";"0.997415352804342";"0.969537745261058";"1.01101805559978";"0.998779691313465";"0.967694955646763";"0.992957864275797";"0.999655717437912";"0.993716279520563";"0.995684048717039";"0.988041629140398";"0.995262885597879";"0.992019634477649";"0.988668647748424";"0.99594501503006";"0.990901364795281";"0.99753877665637";"0.998788661875151";"106878";"FALSE";"TIME_LIMIT";"60.2097401618958"
"Dim.  27";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"0";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0.999649228302265";"0.986055506548144";"0.993166589265574";"0.955558822088294";"0.992077310119";"0.999706568238328";"0.997669613311169";"0.997128755897691";"0.959620391625198";"0.995724177542359";"0.98015230842456";"0.995063020058524";"0.995517957850994";"0.997221504264668";"0.985567010309278";"0.976594592873292";"0.995118765253859";"0.998361578180855";"0.996353478413596";"0.993145647172971";"0.993425516105062";"0.99145678136455";"0.99364555188632";"0.995101209338421";"0.995230303778711";"0.996979394572707";"0.998293461923848";"0.996250562415638";"0.99975222583789";"0.99455705402568";"106831";"TRUE";"TIME_LIMIT";"104.52690911293"
"Dim.  28";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0.999665931716443";"0.999287507633847";"0.991093345717508";"0.980858118150489";"0.990863349572718";"0.994888109836142";"0.983298895396709";"0.999239508318848";"0.967662419695266";"0.993522448067903";"0.972330636204982";"0.990632816203757";"0.997937073315524";"0.993522227965883";"0.989241769205188";"0.988966022354552";"0.990014093705957";"0.991890639481001";"0.998996370205577";"0.996385033098074";"0.98300649371628";"0.983534350242403";"0.993612195203309";"0.987922783418483";"0.999783897258582";"0.997093687751037";"0.998982339679359";"0.991334633138363";"0.995986058573812";"0.998304126625212";"106832";"TRUE";"TIME_LIMIT";"186.542196035385"
"Dim.  29";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"1";"0";"1";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0.997060199104697";"0.981356449752324";"0.989036688117827";"0.971434171198981";"0.998722146793387";"0.999274142484286";"0.997312287352215";"0.991386267693072";"0.954906099308262";"0.991719582628674";"0.956719022687609";"0.998316195582874";"0.985945384387058";"0.998465365727578";"0.969687396075823";"0.998901378849155";"0.999450001718745";"0.990020521647028";"0.982553568740277";"0.999655717437912";"0.976286628113592";"0.996201371644791";"0.991010373928417";"0.996249110780573";"0.992822301802914";"0.999134637364073";"0.999467685370741";"0.990084820610242";"0.998628982969656";"0.998998627150125";"106851";"TRUE";"TIME_LIMIT";"342.693181991577"
"Dim.  30";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0.999665931716443";"0.999287507633847";"0.991093345717508";"0.980858118150489";"0.990863349572718";"0.994888109836142";"0.983298895396709";"0.999239508318848";"0.967662419695266";"0.993522448067903";"0.972330636204982";"0.990632816203757";"0.997937073315524";"0.993522227965883";"0.989241769205188";"0.988966022354552";"0.990014093705957";"0.991890639481001";"0.998996370205577";"0.996385033098074";"0.98300649371628";"0.983534350242403";"0.993612195203309";"0.987922783418483";"0.999783897258582";"0.997093687751037";"0.998982339679359";"0.991334633138363";"0.995986058573812";"0.998304126625212";"106832";"TRUE";"TIME_LIMIT";"648.850311994553"
