id,catid,knv,hid,k,com
29,10308784,60054,787548,5,38192
29,10308784,60054,696603,5,59596
29,10308784,60054,26201565,5,59353
29,10308784,60054,974363,5,58802
29,10308784,60054,14372289,5,58266
29,10308784,60054,30881781,5,59679
29,10308784,60054,56659459,5,58733
29,10308784,60054,698284,5,26518
29,10308784,60054,1645950,5,29060
29,10308784,60054,871525,5,59201
29,10308784,60054,1055995,5,59506
29,10308784,60054,697318,5,58765
29,10308784,60054,1045088,5,57466
29,10308784,60054,696763,5,59627
29,10308784,60054,1229089,5,52972
29,10308784,60054,3981960,5,58375
29,10308784,60054,1009209,5,58001
29,10308784,60054,710066,5,59225
29,10308784,60054,6913424,5,58842
29,10308784,60054,7513737,5,59600
29,10308784,60054,1826208,5,58136
29,10308784,60054,1053998,5,59129
30,1205428,65749,1205428,5,583
30,1205428,65749,935244,5,56906
30,1205428,65749,16710267,5,1065
30,1205428,65749,744728,5,62641
30,1205428,65749,753087,5,56864
30,1205428,65749,887873,5,1205
30,1205428,65749,734262,5,62764
30,1205428,65749,6993687,5,65226
30,1205428,65749,25063390,5,64811
30,1205428,65749,11088504,5,6856
30,1205428,65749,694492,5,6832
30,1205428,65749,56248162,5,65411
30,1205428,65749,21186906,5,6138
30,1205428,65749,37973176,5,56920
30,1205428,65749,39079976,5,1206
30,1205428,65749,18726608,5,62679
30,1205428,65749,3175294,5,62650
30,1205428,65749,10973513,5,62646
30,1205428,65749,2523561,5,62769
30,1205428,65749,40348248,5,65228
30,1205428,65749,39079956,5,1215
30,1205428,65749,960879,5,6927
30,1205428,65749,28215343,5,56992
30,1205428,65749,6251189,5,7099
30,1205428,65749,56233200,5,65416
30,1205428,65749,940514,5,65229
30,1205428,65749,700292,5,65186
30,1205428,65749,7473633,5,6680
30,1205428,65749,33748657,5,62658
30,1205428,65749,35250413,5,1213
30,1205428,65749,692318,5,64441
30,1205428,65749,31580725,5,62680
30,1205428,65749,744023,5,64817
30,1205428,65749,51379699,5,62772
30,1205428,65749,2523515,5,62779
30,1205428,65749,34379506,5,62997
30,1205428,65749,30994663,5,62647
30,1205428,65749,691466,5,65008
30,1205428,65749,1052752,5,64819
30,1205428,65749,1016013,5,65231
30,1205428,65749,27248985,5,62700
30,1205428,65749,17320449,5,65589
30,1205428,65749,4593099,5,65417
30,1205428,65749,690777,5,62650
30,1205428,65749,22037957,5,64590
30,1205428,65749,1275398,5,1235
30,1205428,65749,2523568,5,65059
30,1205428,65749,39079948,5,1245
30,1205428,65749,22820037,5,65187
30,1205428,65749,724561,5,65252
30,1205428,65749,772240,5,63130
30,1205428,65749,1666245,5,1242
30,1205428,65749,16703584,5,64348
30,1205428,65749,691182,5,65203
30,1205428,65749,772270,5,63039
30,1205428,65749,1055995,5,65500
30,1205428,65749,43125694,5,6681
30,1205428,65749,13167332,5,62783
30,1205428,65749,36093771,5,7013
30,1205428,65749,2106893,5,64468
30,1205428,65749,7821381,5,64544
30,1205428,65749,25881656,5,64945
30,1205428,65749,1557538,5,65185
30,1205428,65749,692915,5,7200
30,1205428,65749,31580893,5,64785
30,1205428,65749,3142995,5,62784
31,953524,203683,953524,5,3255
31,953524,203683,43081567,5,3262
31,953524,203683,5105298,5,198994
31,953524,203683,47555008,5,3272
31,953524,203683,39416964,5,198995
31,953524,203683,47579243,5,198995
31,953524,203683,56118093,5,3275
31,953524,203683,47579260,5,198996
31,953524,203683,736448,5,199122
31,953524,203683,50779207,5,198997
31,953524,203683,1921992,5,199123
31,953524,203683,56118126,5,3277
31,953524,203683,7862695,5,198998
31,953524,203683,736442,5,199126
31,953524,203683,4487843,5,3279
31,953524,203683,4773318,5,199124
32,47577781,550,47577781,5,3
32,47577781,550,46610303,5,22
32,47577781,550,51888767,5,8
32,47577781,550,46563027,5,43
32,47577781,550,42869367,5,10
32,47577781,550,46627626,5,119
32,47577781,550,47124270,5,202
32,47577781,550,3353344,5,209
32,47577781,550,46562741,5,67
32,47577781,550,47135419,5,239
32,47577781,550,47364617,5,77
32,47577781,550,42869125,5,143
32,47577781,550,46472427,5,71
32,47577781,550,47124159,5,280
32,47577781,550,17637453,5,546
32,47577781,550,46471412,5,111
32,47577781,550,46562757,5,84
32,47577781,550,47135404,5,521
32,47577781,550,47136043,5,382
32,47577781,550,1783728,5,320
32,47577781,550,46562746,5,106
32,47577781,550,47364462,5,91
32,47577781,550,3679958,5,274
32,47577781,550,56041622,5,85
32,47577781,550,46471879,5,146
32,47577781,550,47136743,5,522
32,47577781,550,47135399,5,502
32,47577781,550,46570410,5,99
32,47577781,550,47124162,5,387
32,47577781,550,1150528,5,547
32,47577781,550,35955536,5,322
32,47577781,550,1783553,5,393
32,47577781,550,46571005,5,320
32,47577781,550,46615068,5,332
32,47577781,550,754965,5,549
32,47577781,550,697077,5,548
32,47577781,550,3350476,5,330
33,965818,65976,965818,5,13665
33,965818,65976,755979,5,64187
33,965818,65976,51591527,5,64265
33,965818,65976,984323,5,64210
33,965818,65976,694863,5,65681
33,965818,65976,22037957,5,64547
33,965818,65976,28066052,5,64211
33,965818,65976,1784082,5,65478
33,965818,65976,697060,5,64542
33,965818,65976,1004110,5,65792
33,965818,65976,1926287,5,64564
33,965818,65976,26201565,5,65479
33,965818,65976,2325248,5,64434
33,965818,65976,19470381,5,64545
33,965818,65976,3981960,5,64718
33,965818,65976,2999304,5,65682
33,965818,65976,1090277,5,64215
33,965818,65976,908424,5,65161
33,965818,65976,14372289,5,64549
33,965818,65976,25063390,5,64892
33,965818,65976,5183917,5,64866
33,965818,65976,691182,5,65239
33,965818,65976,48005914,5,65775
33,965818,65976,694861,5,65811
33,965818,65976,693763,5,65796
33,965818,65976,38612676,5,64446
33,965818,65976,697923,5,65683
33,965818,65976,6583567,5,64400
33,965818,65976,32158725,5,64219
33,965818,65976,33013912,5,64393
33,965818,65976,7345184,5,65829
33,965818,65976,13069367,5,65162
33,965818,65976,696603,5,65774
33,965818,65976,25881656,5,65016
33,965818,65976,691928,5,65735
33,965818,65976,45714125,5,64398
33,965818,65976,873749,5,64869
33,965818,65976,695027,5,64472
33,965818,65976,39681638,5,65480
33,965818,65976,49740621,5,64552
33,965818,65976,694001,5,64222
34,867519,95795,867519,5,32550
34,867519,95795,1226515,5,86898
34,867519,95795,1229089,5,87123
34,867519,95795,871525,5,94250
34,867519,95795,36985507,5,94253
34,867519,95795,36812489,5,87194
34,867519,95795,56691321,5,94323
34,867519,95795,24925024,5,87129
34,867519,95795,7821381,5,92914
34,867519,95795,2608613,5,87140
34,867519,95795,24991722,5,94254
34,867519,95795,787284,5,92865
34,867519,95795,1784082,5,94437
34,867519,95795,25283376,5,92866
34,867519,95795,30881781,5,95358
34,867519,95795,26201565,5,94438
34,867519,95795,56659459,5,93751
34,867519,95795,694863,5,94698
34,867519,95795,15155502,5,94255
34,867519,95795,771152,5,92967
35,47230144,106848,47230144,5,502
35,47230144,106848,25521698,5,103248
35,47230144,106848,699703,5,15886
35,47230144,106848,7821381,5,104780
35,47230144,106848,787658,5,103264
35,47230144,106848,19023060,5,58333
35,47230144,106848,7787969,5,16729
35,47230144,106848,1617394,5,72999
35,47230144,106848,25063390,5,105405
35,47230144,106848,30881781,5,106595
35,47230144,106848,56659459,5,105607
35,47230144,106848,1079731,5,105677
35,47230144,106848,26794717,5,100947
35,47230144,106848,1633936,5,105241
35,47230144,106848,1798901,5,103274
35,47230144,106848,7684410,5,17462
35,47230144,106848,1055905,5,103507
35,47230144,106848,2315922,5,106604
35,47230144,106848,1063460,5,101934
35,47230144,106848,56691321,5,106024
35,47230144,106848,36659029,5,16992
35,47230144,106848,2688181,5,105381
35,47230144,106848,902386,5,102201
35,47230144,106848,1209234,5,102978
35,47230144,106848,815949,5,103861
35,47230144,106848,4787400,5,17080
35,47230144,106848,755020,5,103283
35,47230144,106848,692675,5,104858
35,47230144,106848,1784082,5,106174
35,47230144,106848,10821359,5,21318
35,47230144,106848,4681099,5,55372
35,47230144,106848,28059872,5,103512
35,47230144,106848,7345184,5,106564
35,47230144,106848,873749,5,105382
35,47230144,106848,1017749,5,103478
35,47230144,106848,1055691,5,105680
35,47230144,106848,3598957,5,103567
35,47230144,106848,744023,5,105411
35,47230144,106848,16473127,5,106605
35,47230144,106848,5183917,5,105378
35,47230144,106848,1055603,5,105773
35,47230144,106848,693678,5,101962
35,47230144,106848,35505592,5,106625
35,47230144,106848,1612019,5,16993
35,47230144,106848,983652,5,102810
35,47230144,106848,56248692,5,102203
35,47230144,106848,714674,5,17036
35,47230144,106848,56248162,5,106239
35,47230144,106848,56652185,5,105608
35,47230144,106848,34275570,5,104764
35,47230144,106848,24980157,5,103576
35,47230144,106848,1052752,5,105413
35,47230144,106848,8899078,5,104863
35,47230144,106848,691979,5,106606
35,47230144,106848,694863,5,106353
35,47230144,106848,737037,5,100892
35,47230144,106848,10340059,5,21972
35,47230144,106848,5335000,5,53230
35,47230144,106848,2524202,5,103563
35,47230144,106848,2389032,5,104786
35,47230144,106848,9430658,5,106545
35,47230144,106848,722373,5,105774
35,47230144,106848,37535091,5,75806
35,47230144,106848,32396257,5,103535
35,47230144,106848,4942617,5,102986
35,47230144,106848,26201565,5,106175
35,47230144,106848,714648,5,105781
35,47230144,106848,974363,5,105684
35,47230144,106848,52686388,5,101984
35,47230144,106848,2871217,5,102992
35,47230144,106848,771152,5,104798
35,47230144,106848,3148780,5,105864
35,47230144,106848,10939195,5,105382
35,47230144,106848,6535870,5,28688
35,47230144,106848,10844347,5,43862
35,47230144,106848,39157130,5,105748
35,47230144,106848,12322905,5,105643
35,47230144,106848,39024308,5,103535
35,47230144,106848,54800035,5,105609
35,47230144,106848,772259,5,105863
35,47230144,106848,56233200,5,106251
35,47230144,106848,1055995,5,106384
35,47230144,106848,40455234,5,103488
35,47230144,106848,17503782,5,101992
35,47230144,106848,1091424,5,103862
35,47230144,106848,696763,5,106544
35,47230144,106848,1036222,5,106626
35,47230144,106848,14104879,5,106574
35,47230144,106848,32197328,5,102812
35,47230144,106848,31580893,5,105379
36,1436866,52606,1436866,5,151
36,1436866,52606,2959852,5,51987
36,1436866,52606,918950,5,587
36,1436866,52606,698100,5,467
36,1436866,52606,51591971,5,12416
36,1436866,52606,696603,5,52170
36,1436866,52606,30820164,5,1071
36,1436866,52606,49731938,5,855
36,1436866,52606,28120312,5,51988
36,1436866,52606,1924472,5,487
36,1436866,52606,737090,5,2011
36,1436866,52606,1308633,5,10493
36,1436866,52606,784394,5,11156
36,1436866,52606,36500686,5,2012
36,1436866,52606,48005914,5,52171
36,1436866,52606,694861,5,52206
36,1436866,52606,3129318,5,9447
36,1436866,52606,923111,5,2108
36,1436866,52606,709184,5,10925
36,1436866,52606,722279,5,13074
36,1436866,52606,7345184,5,52226
36,1436866,52606,867519,5,14628
36,1436866,52606,694873,5,51774
36,1436866,52606,51591527,5,50447
36,1436866,52606,24970377,5,51989
36,1436866,52606,916951,5,8320
36,1436866,52606,691185,5,15109
36,1436866,52606,21538569,5,8430
36,1436866,52606,1226515,5,46679
36,1436866,52606,3129516,5,9572
36,1436866,52606,42636623,5,10926
36,1436866,52606,694863,5,52071
36,1436866,52606,50445159,5,11354
36,1436866,52606,871525,5,51776
36,1436866,52606,1784082,5,51914
36,1436866,52606,17781477,5,50593
36,1436866,52606,691776,5,51990
36,1436866,52606,699552,5,51757
36,1436866,52606,2106893,5,50440
36,1436866,52606,697060,5,50694
36,1436866,52606,999520,5,8351
36,1436866,52606,1913676,5,50331
36,1436866,52606,1926287,5,50767
36,1436866,52606,3642629,5,11510
36,1436866,52606,22037957,5,50754
36,1436866,52606,14104879,5,52245
36,1436866,52606,2060070,5,51687
36,1436866,52606,1880263,5,9505
36,1436866,52606,1004110,5,52185
36,1436866,52606,19470381,5,50695
36,1436866,52606,14869671,5,13930
36,1436866,52606,9930194,5,21736
36,1436866,52606,26201565,5,51915
36,1436866,52606,10122761,5,50594
36,1436866,52606,49740128,5,50340
36,1436866,52606,8769619,5,11521
36,1436866,52606,36985507,5,51779
36,1436866,52606,56691321,5,51825
36,1436866,52606,1147083,5,11621
36,1436866,52606,14372289,5,50755
36,1436866,52606,2243391,5,9510
36,1436866,52606,697256,5,9620
36,1436866,52606,2999304,5,52072
36,1436866,52606,999651,5,50281
36,1436866,52606,50389613,5,9607
36,1436866,52606,52266863,5,51991
36,1436866,52606,708984,5,50362
36,1436866,52606,1229089,5,46950
36,1436866,52606,47397287,5,50674
36,1436866,52606,697022,5,50773
36,1436866,52606,3981960,5,50867
36,1436866,52606,1232228,5,8486
36,1436866,52606,50659187,5,8356
36,1436866,52606,14105005,5,52500
36,1436866,52606,2865233,5,9640
36,1436866,52606,18526113,5,49919
36,1436866,52606,15049438,5,11526
36,1436866,52606,1053998,5,51689
37,5741258,20810,5741258,5,66
37,5741258,20810,11002423,5,595
37,5741258,20810,50978220,5,626
37,5741258,20810,47951086,5,618
37,5741258,20810,953524,5,2025
37,5741258,20810,2413662,5,1319
37,5741258,20810,21143238,5,634
37,5741258,20810,47951117,5,628
37,5741258,20810,40081950,5,640
37,5741258,20810,49553209,5,20503
37,5741258,20810,43081567,5,2029
37,5741258,20810,5105298,5,20716
37,5741258,20810,47555008,5,2031
37,5741258,20810,21143240,5,642
37,5741258,20810,8546750,5,20519
37,5741258,20810,39416964,5,20717
37,5741258,20810,47579243,5,20717
37,5741258,20810,716885,5,20655
37,5741258,20810,912575,5,20521
37,5741258,20810,56118093,5,2032
37,5741258,20810,47579260,5,20718
37,5741258,20810,736448,5,20749
37,5741258,20810,776901,5,20756
37,5741258,20810,5201137,5,20656
38,17974474,52522,17974474,5,3
38,17974474,52522,35203672,5,2511
38,17974474,52522,1063347,5,4
38,17974474,52522,1001548,5,7
38,17974474,52522,6568309,5,51753
38,17974474,52522,693016,5,51791
38,17974474,52522,25062829,5,23546
38,17974474,52522,691820,5,51212
38,17974474,52522,2261140,5,255
38,17974474,52522,1075994,5,98
38,17974474,52522,3367631,5,608
38,17974474,52522,1403800,5,23262
38,17974474,52522,36387979,5,23527
38,17974474,52522,1004110,5,52335
38,17974474,52522,7058186,5,51725
38,17974474,52522,7390225,5,52185
38,17974474,52522,40540908,5,32271
38,17974474,52522,14127582,5,51754
38,17974474,52522,17781477,5,51255
38,17974474,52522,2870944,5,51218
38,17974474,52522,16705234,5,726
38,17974474,52522,34235418,5,260
38,17974474,52522,2659513,5,51800
38,17974474,52522,714648,5,51848
38,17974474,52522,13481691,5,23264
38,17974474,52522,702173,5,8212
38,17974474,52522,56691321,5,52006
38,17974474,52522,2060070,5,51878
38,17974474,52522,3598957,5,50714
38,17974474,52522,866705,5,51789
38,17974474,52522,3743303,5,51217
38,17974474,52522,692981,5,23526
38,17974474,52522,24980157,5,50726
38,17974474,52522,698571,5,51851
38,17974474,52522,694861,5,52355
38,17974474,52522,693763,5,52339
38,17974474,52522,1784082,5,52096
38,17974474,52522,37535091,5,37911
38,17974474,52522,7345184,5,52363
38,17974474,52522,5239453,5,51235
38,17974474,52522,10122761,5,51256
38,17974474,52522,749784,5,51230
38,17974474,52522,3368800,5,23528
38,17974474,52522,707612,5,51691
38,17974474,52522,2523568,5,51727
38,17974474,52522,2523515,5,48901
38,17974474,52522,25448614,5,52137
38,17974474,52522,56659459,5,51677
38,17974474,52522,1524594,5,51755
38,17974474,52522,4892515,5,48226
38,17974474,52522,25881656,5,51613
38,17974474,52522,12270152,5,23528
38,17974474,52522,702268,5,52186
38,17974474,52522,692348,5,32488
38,17974474,52522,695868,5,51844
38,17974474,52522,6913424,5,51808
38,17974474,52522,10172577,5,23737
38,17974474,52522,1053998,5,51883
38,17974474,52522,1209234,5,50350
38,17974474,52522,9963290,5,51257
38,17974474,52522,1053587,5,51731
38,17974474,52522,17321675,5,48219
38,17974474,52522,694863,5,52222
38,17974474,52522,729293,5,51853
38,17974474,52522,749645,5,51236
38,17974474,52522,692675,5,51277
38,17974474,52522,4400654,5,51884
38,17974474,52522,964864,5,51229
38,17974474,52522,36252537,5,50727
38,17974474,52522,24980271,5,50728
38,17974474,52522,26201565,5,52097
38,17974474,52522,51303261,5,23541
38,17974474,52522,2487666,5,51854
38,17974474,52522,3481133,5,51757
38,17974474,52522,35880954,5,50477
38,17974474,52522,6583610,5,52187
38,17974474,52522,716885,5,51864
38,17974474,52522,19400713,5,51236
38,17974474,52522,2999304,5,52223
38,17974474,52522,37415391,5,52138
38,17974474,52522,2676224,5,51958
38,17974474,52522,1055995,5,52252
38,17974474,52522,13531554,5,23529
38,17974474,52522,13167332,5,48906
38,17974474,52522,1081533,5,51698
38,17974474,52522,694590,5,51863
38,17974474,52522,51591527,5,51093
38,17974474,52522,44521810,5,51811
38,17974474,52522,14104879,5,52365
38,17974474,52522,56248162,5,52118
38,17974474,52522,56652185,5,51678
38,17974474,52522,824950,5,51257
38,17974474,52522,32197328,5,50227
38,17974474,52522,853425,5,52341
38,17974474,52522,35791326,5,23608
38,17974474,52522,3142995,5,48905
39,755928,300505,755928,5,2620
39,755928,300505,921950,5,5245
39,755928,300505,8290958,5,2641
39,755928,300505,38008358,5,2807
39,755928,300505,1880789,5,13166
39,755928,300505,11982312,5,2784
39,755928,300505,39301110,5,2785
39,755928,300505,1878201,5,3440
39,755928,300505,699809,5,127824
39,755928,300505,7560792,5,32740
39,755928,300505,921954,5,16667
39,755928,300505,1920528,5,2803
39,755928,300505,20257147,5,5397
39,755928,300505,3987698,5,8714
39,755928,300505,696248,5,81626
39,755928,300505,4869336,5,4701
39,755928,300505,27479318,5,6559
39,755928,300505,1245670,5,290309
39,755928,300505,16703584,5,291592
39,755928,300505,11981878,5,4717
39,755928,300505,744586,5,293352
39,755928,300505,1111700,5,254074
39,755928,300505,7108456,5,4919
39,755928,300505,694861,5,295658
39,755928,300505,41030203,5,290311
39,755928,300505,2389032,5,292164
39,755928,300505,2524202,5,290155
39,755928,300505,715355,5,290568
39,755928,300505,15800227,5,10009
39,755928,300505,16691693,5,16097
39,755928,300505,694873,5,294713
39,755928,300505,11223487,5,8718
39,755928,300505,974363,5,293436
39,755928,300505,36985507,5,294718
39,755928,300505,41802277,5,5325
39,755928,300505,1863622,5,23021
39,755928,300505,692694,5,292201
39,755928,300505,52707259,5,86046
39,755928,300505,3218670,5,113676
39,755928,300505,716309,5,291599
39,755928,300505,693800,5,295561
39,755928,300505,6884364,5,100934
39,755928,300505,33877357,5,3736
39,755928,300505,34119332,5,286575
39,755928,300505,31859274,5,275926
39,755928,300505,23527177,5,2862
39,755928,300505,2927773,5,291760
39,755928,300505,7821381,5,292156
39,755928,300505,17199034,5,55650
39,755928,300505,21805874,5,152156
39,755928,300505,3265614,5,236847
39,755928,300505,1024136,5,295545
39,755928,300505,695042,5,292255
39,755928,300505,1784082,5,295019
39,755928,300505,696603,5,295580
39,755928,300505,39069125,5,23208
39,755928,300505,723096,5,151196
39,755928,300505,1209735,5,71272
39,755928,300505,24991722,5,294719
39,755928,300505,56691321,5,294805
39,755928,300505,873749,5,292828
39,755928,300505,956054,5,291928
39,755928,300505,1118985,5,5186
39,755928,300505,14182209,5,293357
39,755928,300505,698283,5,55651
39,755928,300505,30881781,5,296081
39,755928,300505,1885112,5,62978
39,755928,300505,2999304,5,295398
39,755928,300505,698284,5,143487
39,755928,300505,21046246,5,294623
39,755928,300505,4892515,5,278260
39,755928,300505,6247796,5,6334
39,755928,300505,6220146,5,286585
39,755928,300505,40822338,5,285158
39,755928,300505,1081533,5,293374
39,755928,300505,25881656,5,293062
39,755928,300505,53235359,5,14020
39,755928,300505,702393,5,134280
39,755928,300505,695868,5,293533
39,755928,300505,3891586,5,10683
39,755928,300505,1826208,5,292146
39,755928,300505,766000,5,291617
39,755928,300505,766004,5,5485
39,755928,300505,24980157,5,290158
39,755928,300505,2153059,5,291638
39,755928,300505,694863,5,295397
39,755928,300505,48005914,5,295581
39,755928,300505,5922972,5,247377
39,755928,300505,692675,5,292237
39,755928,300505,1017414,5,291604
39,755928,300505,24069540,5,55654
39,755928,300505,25426515,5,4846
39,755928,300505,7345184,5,295674
39,755928,300505,787548,5,225991
39,755928,300505,5883021,5,291640
39,755928,300505,32941219,5,75633
39,755928,300505,10690420,5,293437
39,755928,300505,16245547,5,293437
39,755928,300505,696279,5,70951
39,755928,300505,56659459,5,293344
39,755928,300505,24834079,5,262388
39,755928,300505,1645950,5,160694
39,755928,300505,6220345,5,272447
39,755928,300505,871525,5,294715
39,755928,300505,716903,5,295569
39,755928,300505,1228643,5,83438
39,755928,300505,708984,5,291768
39,755928,300505,2766046,5,284878
39,755928,300505,44165332,5,290157
39,755928,300505,1625839,5,290328
39,755928,300505,15644438,5,4949
39,755928,300505,1209234,5,289607
39,755928,300505,755979,5,291781
39,755928,300505,8899078,5,292244
39,755928,300505,10327838,5,292147
39,755928,300505,1633936,5,292670
39,755928,300505,25063158,5,250271
39,755928,300505,693763,5,295633
39,755928,300505,707335,5,124537
39,755928,300505,50508947,5,126163
39,755928,300505,714648,5,293537
39,755928,300505,744728,5,287111
39,755928,300505,32884450,5,291620
39,755928,300505,1063303,5,293439
39,755928,300505,716308,5,295550
39,755928,300505,754965,5,295571
39,755928,300505,21991760,5,286643
39,755928,300505,25063390,5,292852
39,755928,300505,1079731,5,293427
39,755928,300505,1645754,5,262398
39,755928,300505,35505592,5,299272
39,755928,300505,15474891,5,291665
39,755928,300505,2676224,5,294714
39,755928,300505,13822203,5,4900
39,755928,300505,56233200,5,295137
39,755928,300505,3981960,5,292555
39,755928,300505,11325464,5,119073
39,755928,300505,895801,5,270984
39,755928,300505,698290,5,147476
39,755928,300505,693555,5,279756
39,755928,300505,692017,5,295496
39,755928,300505,18526113,5,290356
39,755928,300505,1053998,5,294597
39,755928,300505,1004110,5,295630
39,755928,300505,737866,5,225992
39,755928,300505,699593,5,286633
39,755928,300505,17321675,5,285227
39,755928,300505,999626,5,291944
39,755928,300505,15155502,5,294720
39,755928,300505,697923,5,295399
39,755928,300505,2650082,5,290168
39,755928,300505,735168,5,295908
39,755928,300505,32396450,5,291929
39,755928,300505,3350883,5,294591
39,755928,300505,36252537,5,290159
39,755928,300505,728026,5,6758
39,755928,300505,5760006,5,230564
39,755928,300505,26201565,5,295020
39,755928,300505,24980271,5,290159
39,755928,300505,33147306,5,293358
39,755928,300505,23079219,5,286635
39,755928,300505,35065156,5,226605
39,755928,300505,8245547,5,133844
39,755928,300505,14078337,5,85438
39,755928,300505,27068101,5,272599
39,755928,300505,14735546,5,55884
39,755928,300505,705232,5,292141
39,755928,300505,7406890,5,294744
39,755928,300505,744023,5,292858
39,755928,300505,55426707,5,294631
39,755928,300505,53731820,5,273523
39,755928,300505,15645233,5,4950
39,755928,300505,7390225,5,295257
39,755928,300505,13078054,5,279693
39,755928,300505,722157,5,291605
39,755928,300505,771308,5,295435
39,755928,300505,2118729,5,291946
39,755928,300505,12215120,5,285239
39,755928,300505,38172458,5,286717
39,755928,300505,46279088,5,292215
39,755928,300505,51591527,5,291857
39,755928,300505,38349629,5,262418
39,755928,300505,14104879,5,296933
39,755928,300505,21066808,5,293484
39,755928,300505,56652185,5,293345
39,755928,300505,4225851,5,194899
39,755928,300505,35129444,5,75564
39,755928,300505,1060974,5,293376
40,706779,104372,706779,5,4248
40,706779,104372,5579509,5,5884
40,706779,104372,49556796,5,5859
40,706779,104372,31038144,5,5795
40,706779,104372,52196069,5,10648
40,706779,104372,39181300,5,5881
40,706779,104372,7821381,5,101682
40,706779,104372,694863,5,103645
40,706779,104372,24834079,5,79860
40,706779,104372,52205243,5,11045
40,706779,104372,694871,5,103466
40,706779,104372,33648175,5,17417
40,706779,104372,716885,5,103050
40,706779,104372,1004110,5,103828
40,706779,104372,30881781,5,103853
40,706779,104372,56659459,5,102554
40,706779,104372,1645754,5,79874
40,706779,104372,8517092,5,6182
40,706779,104372,2999304,5,103646
40,706779,104372,694860,5,103491
40,706779,104372,15474891,5,101246
40,706779,104372,695042,5,101776
40,706779,104372,52205268,5,11050
40,706779,104372,11223970,5,19059
40,706779,104372,1889334,5,22071
40,706779,104372,696248,5,29391
40,706779,104372,38349629,5,79887
40,706779,104372,700914,5,101463
40,706779,104372,2048900,5,20827
40,706779,104372,5201137,5,103051
40,706779,104372,3218670,5,36774
40,706779,104372,8899078,5,101770
40,706779,104372,694861,5,103850
40,706779,104372,51056716,5,29434
40,706779,104372,1633936,5,102043
40,706779,104372,693763,5,103832
40,706779,104372,697923,5,103647
40,706779,104372,1784082,5,103406
40,706779,104372,34837466,5,20598
40,706779,104372,1863382,5,48107
40,706779,104372,37535091,5,69674
40,706779,104372,7345184,5,103865
40,706779,104372,787548,5,62495
40,706779,104372,715355,5,100832
40,706779,104372,1013657,5,87970
40,706779,104372,956054,5,101465
40,706779,104372,44386495,5,20932
40,706779,104372,8184738,5,80221
40,706779,104372,751381,5,103495
40,706779,104372,36845612,5,101262
40,706779,104372,20544871,5,19060
40,706779,104372,693800,5,103779
40,706779,104372,949677,5,24258
40,706779,104372,1090419,5,22732
40,706779,104372,705897,5,49361
40,706779,104372,35505592,5,103956
40,706779,104372,698284,5,44466
40,706779,104372,1645950,5,51671
40,706779,104372,6702860,5,79898
40,706779,104372,31859274,5,92288
40,706779,104372,716903,5,103783
40,706779,104372,3103170,5,101328
40,706779,104372,25881656,5,102335
40,706779,104372,2054828,5,103052
40,706779,104372,3981960,5,101958
40,706779,104372,691262,5,103448
40,706779,104372,41221580,5,101821
40,706779,104372,56652185,5,102555
40,706779,104372,692017,5,103736
40,706779,104372,1826208,5,101668
40,706779,104372,693494,5,12821
40,706779,104372,704758,5,103061
40,706779,104372,1103405,5,103493
40,706779,104372,10327838,5,101669
40,706779,104372,1093141,5,90294
40,706779,104372,2389032,5,101689
40,706779,104372,884481,5,32259
40,706779,104372,707333,5,103056
40,706779,104372,696603,5,103793
40,706779,104372,22037957,5,101819
40,706779,104372,1028890,5,103063
40,706779,104372,41221871,5,26759
40,706779,104372,42123417,5,103054
40,706779,104372,3598507,5,79976
40,706779,104372,754965,5,103785
40,706779,104372,949679,5,24280
40,706779,104372,3074444,5,20850
40,706779,104372,1048882,5,44523
40,706779,104372,2676224,5,103175
40,706779,104372,40976728,5,101329
40,706779,104372,56233200,5,103513
40,706779,104372,6769613,5,24562
40,706779,104372,40822338,5,96923
40,706779,104372,3723669,5,79922
40,706779,104372,2477717,5,101691
40,706779,104372,1036222,5,103957
40,706779,104372,867260,5,13631
40,706779,104372,4129676,5,58680
40,706779,104372,895801,5,87119
40,706779,104372,14828373,5,23183
40,706779,104372,698290,5,45235
40,706779,104372,2764307,5,20782
40,706779,104372,697265,5,103737
40,706779,104372,853425,5,103834
40,706779,104372,737866,5,62496
40,706779,104372,2959852,5,103494
40,706779,104372,28559348,5,20606
40,706779,104372,17200193,5,90906
40,706779,104372,2643311,5,48669
40,706779,104372,692675,5,101761
40,706779,104372,28078438,5,103648
40,706779,104372,32396450,5,101466
40,706779,104372,3350883,5,103060
40,706779,104372,5760006,5,64258
40,706779,104372,26201565,5,103407
40,706779,104372,35065156,5,62944
40,706779,104372,28091257,5,19705
40,706779,104372,13078054,5,91949
40,706779,104372,5183917,5,102186
40,706779,104372,884457,5,50716
40,706779,104372,691182,5,103101
40,706779,104372,54800035,5,102556
40,706779,104372,771308,5,103678
40,706779,104372,52707277,5,46257
40,706779,104372,37295440,5,103449
40,706779,104372,38172458,5,97931
40,706779,104372,52941399,5,101826
40,706779,104372,692094,5,103062
40,706779,104372,1245670,5,100632
40,706779,104372,14104879,5,103875
40,706779,104372,32061968,5,20608
40,706779,104372,695027,5,101691
40,706779,104372,3265614,5,67657
41,12284131,148394,12284131,5,19203
41,12284131,148394,716082,5,22900
41,12284131,148394,694944,5,147755
41,12284131,148394,1289081,5,22685
41,12284131,148394,716087,5,147752
