"Data_x","Data_y",x0001,y0001
149.861328,1179.533491,149.861328,1270.002526,
148.537109,1532.091603,148.537109,1405.795159,
147.212891,1712.186738,147.212891,1637.934368,
145.888672,1759.593106,145.888672,2014.039401,
144.564453,2746.294858,144.564453,2625.17725,
143.239258,3641.503652,143.239258,3610.454475,
141.914063,5231.836384,141.914063,5133.317998,
140.587891,7614.848366,140.587891,7323.634231,
139.261719,10062.25695,139.261719,10169.62421,
137.935547,13158.30963,137.935547,13362.14571,
136.608398,16016.90123,136.608398,16072.8034,
135.28125,17144.30527,135.28125,17046.95838,
133.954102,15758.30676,133.954102,15761.52107,
132.626953,13384.06543,132.626953,13204.27667,
131.298828,10807.31698,131.298828,10780.79641,
129.969727,9240.244137,129.969727,9410.707295,
128.641602,9161.908405,128.641602,9437.07772,
127.3125,10633.30082,127.3125,10604.74075,
125.983398,12220.23844,125.983398,12029.03172,
124.65332,12689.25305,124.65332,12407.43293,
123.323242,10791.16331,123.323242,10999.19828,
121.993164,8079.98499,121.993164,8446.653458,
120.662109,5704.266887,120.662109,5824.945804,
119.331055,4199.092836,119.331055,3793.973059,
118,3120.652056,118,2512.228623,
116.668945,2256.4921,116.668945,1824.306453,
115.336914,1349.319655,115.336914,1494.092783,
114.003906,757.5825845,114.003906,1348.747034,
112.671875,212.7843962,112.671875,1314.330132,
111.338867,523.2625706,111.338867,1413.552501,
110.005859,1519.632905,110.005859,1775.595251,
108.671875,3482.589315,108.671875,2638.610836,
107.337891,5170.727059,107.337891,4261.597062,
106.003906,6659.200915,106.003906,6692.585859,
104.668945,8706.831597,104.668945,9507.396429,
103.333984,11382.5032,103.333984,11809.1387,
101.999023,13131.73054,101.999023,12697.13966,
100.663086,12517.62593,100.663086,11900.64312,
99.327148,9934.932327,99.327148,10010.45544,
97.991211,7574.10932,97.991211,8070.153168,
96.654297,6910.797975,96.654297,6923.266731,
95.317383,6524.410733,95.317383,6874.845481,
93.980469,7560.77985,93.980469,7780.579473,
92.642578,10194.54803,92.642578,9309.123989,
91.304688,11520.70163,91.304688,11092.85926,
89.966797,12302.4241,89.966797,12733.4034,
88.62793,13296.54129,88.62793,13785.32275,
87.289063,13632.77147,87.289063,13886.13375,
85.950195,13332.13934,85.950195,12995.83318,
84.610352,12626.54828,84.610352,11418.17557,
83.270508,9415.362443,83.270508,9563.494998,
81.930664,6547.021939,81.930664,7743.393387,
80.589844,5548.646437,80.589844,6132.211982,
79.249023,4429.474643,79.249023,4806.36288,
77.908203,4229.709047,77.908203,3777.178683,
76.566406,4128.716136,76.566406,3017.689143,
75.224609,2701.179719,75.224609,2483.346711,
73.882813,2863.068696,73.882813,2124.406758,
72.540039,3037.832394,72.540039,1896.460018,
71.197266,1894.361507,71.197266,1766.049241,
69.853516,1607.546682,69.853516,1711.462305,
68.509766,1486.41135,68.509766,1722.735232,
67.166016,706.7279411,67.166016,1800.818492,
65.822266,676.8821451,65.822266,1958.54051,
64.477539,719.5086622,64.477539,2225.032273,
63.132813,2067.009765,63.132813,2657.935056,
61.787109,5101.254507,61.787109,3396.846858,
60.442383,6497.063087,60.442383,4923.641772,
59.095703,8819.031016,59.095703,8951.528156,
57.75,19171.55254,57.75,19298.5929,
56.40332,38827.80886,56.40332,38768.15381,
55.056641,58193.95749,55.056641,58423.72808,
53.708984,54495.64948,53.708984,53955.64558,
52.361328,31325.12094,52.361328,32078.50205,
51.013672,15609.18334,51.013672,15146.0044,
49.665039,7887.419167,49.665039,7107.151827,
48.317383,3613.861847,48.317383,4084.625117,
46.967773,1420.015386,46.967773,2833.322773,
45.619141,1474.788036,45.619141,2148.932842,
44.269531,279.1212277,44.269531,1704.419536,
