"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Objective Value";"Valid?";"ReturnCode";"CompTime"
"Dim.  21";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0.999505081166689";"0.998199567896295";"0.999275403991029";"0.992495169365772";"0.999742342748559";"0.991047285322207";"0.997678043536684";"0.993845595921241";"1.01270147812523";"1.0015427754192";"0.968389923329682";"0.939244083362769";"0.983802007997958";"0.992199619813403";"0.990858966918166";"0.995291722338869";"0.991628783034334";"0.987972155160281";"0.99793908365151";"0.996579725732724";"0.995774448555428";"0.998413019629563";"0.992753623188406";"0.993985826054919";"0.960801947838294";"0.997664054426455";"0.999155614136255";"0.996500290710676";"0.997615630864334";"0.993705181868328";"152992";"FALSE";"TIME_LIMIT";"5.5277578830719"
"Dim.  22";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0.999593066737055";"0.998019524685925";"0.996215998619817";"0.978147385052256";"0.999151878214006";"0.999301202134878";"0.99495834453104";"0.99792008874288";"0.988741630500525";"1.00186934831815";"0.961916757940854";"0.960313337627527";"0.967625287160725";"0.993849280048944";"0.990972970732112";"0.998642658692287";"0.999558185771257";"0.981379034091524";"0.993556924678931";"0.992083893519763";"0.998837467904005";"0.998732545878644";"0.998389694041868";"0.992631282373594";"0.962216762815591";"0.999978470547709";"0.999835241782684";"0.999452122187933";"0.996666298708467";"0.992796651416334";"153018";"FALSE";"TIME_LIMIT";"8.5175929069519"
"Dim.  23";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0.999142140688927";"0.99639913579259";"0.993812180113865";"0.979129525049908";"0.99790653483204";"0.978084078548931";"0.998344531040043";"0.989227126309277";"0.990587960654068";"0.998322090967444";"0.98763417305586";"0.961186028632576";"0.972166680847443";"0.997749470142242";"0.99677680126026";"0.998366948739157";"1.00025578718506";"0.999404562136648";"0.999739673724401";"0.995493412207583";"0.99872626918178";"0.99604852538636";"0.996734657362677";"0.99944734617802";"0.949165368838974";"0.997384171546676";"0.997312381580031";"0.997260610939666";"0.997957831990286";"0.994819213255892";"153013";"FALSE";"TIME_LIMIT";"13.4116399288177"
"Dim.  24";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0.999945009018521";"0.999899975994239";"0.993628155730634";"0.99071237176134";"0.996725605762934";"0.984028924155113";"0.997860790110185";"0.984587324274164";"0.992996678727942";"0.998885147689778";"0.980503833515882";"0.966152056018451";"0.977122862247937";"0.986813643017895";"0.986112262664787";"0.9931602723166";"0.99243102466021";"0.987571587870389";"0.996257809788268";"0.999838666308147";"0.998958775600979";"0.99536686938832";"0.992898998031848";"0.999425673479118";"0.985358310118669";"0.998955821563899";"0.999340967130736";"0.994073974685809";"0.997836405784303";"0.983722162735109";"152993";"TRUE";"TIME_LIMIT";"21.5875239372253"
"Dim.  25";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0.991795345563328";"0.999079779146995";"0.999585945137731";"0.988609311114195";"0.993107668523946";"0.979552566816216";"0.997194302606826";"0.993024297629968";"0.9878609097951";"0.984324500850216";"0.986396495071194";"0.951129303717248";"0.984131711052497";"0.997279699346691";"0.992869579636846";"0.998886555958516";"0.995616737783255";"1.01211445398348";"0.989999132245748";"0.996644259209465";"0.98615070459554";"0.997039056758513";"0.995918321703346";"0.998699638065928";"0.961865800960758";"0.999730881846366";"0.999382156685065";"0.997864394650924";"0.999624682636053";"0.991423039899629";"153008";"FALSE";"TIME_LIMIT";"35.6056640148163"
"Dim.  26";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"1";"1";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0.998878183977828";"1";"0.997515670826384";"0.994576879143403";"0.991765703672689";"0.989639562086671";"0.991421660843859";"0.994837553597713";"0.996339172971424";"0.991002353577099";"0.991752464403067";"0.957009578822698";"0.991215008933889";"0.996525881093364";"0.998549042367963";"0.995906767618926";"0.998872211047681";"0.997315116543429";"0.990736723359944";"0.999677332616295";"0.997240249893856";"0.997102962008329";"0.99969806763285";"0.999404000780217";"0.973436574612297";"0.99618928694454";"0.998970261141774";"0.999653383425019";"0.996257865106524";"0.990330640189493";"152970";"TRUE";"TIME_LIMIT";"60.2132630348206"
"Dim.  27";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"0";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0.998482248911179";"0.997199327838681";"0.991166829604923";"0.979695323092033";"0.996435741355062";"0.993508269108071";"0.99495834453104";"0.994570898308339";"0.996296728600079";"0.999222981723179";"0.984052573932092";"0.949259251563571";"0.964094273802433";"0.986048899862346";"0.996476245750767";"0.99796398803843";"0.999476798939646";"0.992053611059988";"0.996398819854217";"0.999849421887604";"0.99362123693415";"0.991564507024252";"0.997047772410091";"0.9981794932923";"0.95812586369519";"0.999472528418877";"0.998754015981547";"0.991960731696409";"0.99771497957832";"0.995478979417459";"152962";"TRUE";"TIME_LIMIT";"104.530211925507"
"Dim.  28";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"1";"1";"1";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0.997921340900092";"0.996169080579339";"0.990177698545057";"0.974186798757379";"0.988029673526791";"0.980534934829503";"0.989733942488578";"0.989621776137551";"0.993665177576639";"0.995439240549093";"0.969441401971522";"0.956396617283438";"0.979494597124139";"0.998000742893351";"0.98290979189122";"0.998897160187483";"0.994337801857945";"0.986413190572595";"0.999869836862201";"0.996837859639688";"0.99990901922727";"0.996943198883788";"0.999575058149937";"0.998060293448343";"0.962469016648753";"0.995080520151567";"0.999237993244913";"0.99911668679279";"0.989689811237443";"0.995489795256173";"152971";"TRUE";"TIME_LIMIT";"186.545069932938"
"Dim.  29";"1";"1";"1";"1";"0";"0";"1";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0.996788526681624";"0.999859966391934";"0.994030709068952";"0.993957703927492";"0.998443320772542";"0.990064917308919";"0.993507121741467";"0.999765343345351";"0.99491728653134";"0.999887388655533";"0.993044906900329";"0.959638041016477";"0.983706287756318";"0.99367448161339";"0.99904651355609";"0.998928972874382";"0.992256624306759";"0.989661033463608";"0.992634935786185";"0.996837859639688";"0.990335820141121";"0.999052072127725";"0.997282608695652";"0.999653236817581";"0.981804821338481";"0.994940578711678";"0.99630323749897";"0.999921731741133";"0.995529307870626";"0.999826946580573";"153007";"TRUE";"TIME_LIMIT";"342.691250085831"
"Dim.  30";"1";"1";"1";"1";"0";"0";"1";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0.996788526681624";"0.999859966391934";"0.994030709068952";"0.993957703927492";"0.998443320772542";"0.990064917308919";"0.993507121741467";"0.999765343345351";"0.99491728653134";"0.999887388655533";"0.993044906900329";"0.959638041016477";"0.983706287756318";"0.99367448161339";"0.99904651355609";"0.998928972874382";"0.992256624306759";"0.989661033463608";"0.992634935786185";"0.996837859639688";"0.990335820141121";"0.999052072127725";"0.997282608695652";"0.999653236817581";"0.981804821338481";"0.994940578711678";"0.99630323749897";"0.999921731741133";"0.995529307870626";"0.999826946580573";"153007";"TRUE";"TIME_LIMIT";"648.692990064621"
