Timestep,Session,Trial,Danger,Safety,Shock,Chamber,Homecage,Leverpress
774,2,4,0,1,0,1,0,0
775,2,4,0,1,0,1,0,0
776,2,4,0,1,0,1,0,0
777,2,4,0,1,0,1,0,0
778,2,4,0,1,0,1,0,0
779,2,4,0,1,0,1,0,0
780,2,4,0,1,0,1,0,0
781,2,4,0,1,0,1,0,0
782,2,4,0,1,0,1,0,0
783,2,4,0,1,0,1,0,0
784,2,4,0,1,0,1,0,0
785,2,4,0,1,0,1,0,0
786,2,4,0,1,0,1,0,0
787,2,4,0,1,0,1,0,0
788,2,4,0,1,0,1,0,0
789,2,5,1,0,0,1,0,0
790,2,5,1,0,0,1,0,0
791,2,5,1,0,0,1,0,0
792,2,5,1,0,0,1,0,0
793,2,5,1,0,0,1,0,0
794,2,5,1,0,0,1,0,0
795,2,5,1,0,1,1,0,0
796,2,5,1,0,1,1,0,0
797,2,5,1,0,1,1,0,0
798,2,5,1,0,1,1,0,0
799,2,5,1,0,1,1,0,0
800,2,5,1,0,1,1,0,0
801,2,5,0,1,0,1,0,0
802,2,5,0,1,0,1,0,0
803,2,5,0,1,0,1,0,0
804,2,5,0,1,0,1,0,0
805,2,5,0,1,0,1,0,0
806,2,5,0,1,0,1,0,0
807,2,5,0,1,0,1,0,0
808,2,5,0,1,0,1,0,0
809,2,5,0,1,0,1,0,0
810,2,5,0,1,0,1,0,0
811,2,5,0,1,0,1,0,0
812,2,5,0,1,0,1,0,0
813,2,5,0,1,0,1,0,0
814,2,5,0,1,0,1,0,0
815,2,5,0,1,0,1,0,0
816,2,6,1,0,0,1,0,0
817,2,6,1,0,0,1,0,0
818,2,6,1,0,0,1,0,0
819,2,6,1,0,0,1,0,0
820,2,6,1,0,0,1,0,0
821,2,6,1,0,0,1,0,0
822,2,6,1,0,1,1,0,0
823,2,6,1,0,1,1,0,0
824,2,6,1,0,1,1,0,0
825,2,6,1,0,1,1,0,0
826,2,6,1,0,1,1,0,0
827,2,6,1,0,1,1,0,0
828,2,6,0,1,0,1,0,0
829,2,6,0,1,0,1,0,0
830,2,6,0,1,0,1,0,0
831,2,6,0,1,0,1,0,0
832,2,6,0,1,0,1,0,0
833,2,6,0,1,0,1,0,0
834,2,6,0,1,0,1,0,0
835,2,6,0,1,0,1,0,0
836,2,6,0,1,0,1,0,0
837,2,6,0,1,0,1,0,0
838,2,6,0,1,0,1,0,0
839,2,6,0,1,0,1,0,0
840,2,6,0,1,0,1,0,0
841,2,6,0,1,0,1,0,0
842,2,6,0,1,0,1,0,0
843,2,7,1,0,0,1,0,0
844,2,7,1,0,0,1,0,0
845,2,7,1,0,0,1,0,0
846,2,7,1,0,0,1,0,0
847,2,7,1,0,0,1,0,0
848,2,7,1,0,0,1,0,0
849,2,7,1,0,1,1,0,0
850,2,7,1,0,1,1,0,0
851,2,7,1,0,1,1,0,0
852,2,7,1,0,1,1,0,0
853,2,7,1,0,1,1,0,0
854,2,7,1,0,1,1,0,0
855,2,7,0,1,0,1,0,0
856,2,7,0,1,0,1,0,0
857,2,7,0,1,0,1,0,0
858,2,7,0,1,0,1,0,0
859,2,7,0,1,0,1,0,0
860,2,7,0,1,0,1,0,0
861,2,7,0,1,0,1,0,0
862,2,7,0,1,0,1,0,0
863,2,7,0,1,0,1,0,0
864,2,7,0,1,0,1,0,0
865,2,7,0,1,0,1,0,0
866,2,7,0,1,0,1,0,0
867,2,7,0,1,0,1,0,0
868,2,7,0,1,0,1,0,0
869,2,7,0,1,0,1,0,0
870,2,8,1,0,0,1,0,0
871,2,8,1,0,0,1,0,0
872,2,8,1,0,0,1,0,0
873,2,8,1,0,0,1,0,0
874,2,8,1,0,0,1,0,0
875,2,8,1,0,0,1,0,0
876,2,8,1,0,1,1,0,0
877,2,8,1,0,1,1,0,0
878,2,8,1,0,1,1,0,0
879,2,8,1,0,1,1,0,0
880,2,8,1,0,1,1,0,0
881,2,8,1,0,1,1,0,0
882,2,8,0,1,0,1,0,0
883,2,8,0,1,0,1,0,0
884,2,8,0,1,0,1,0,0
885,2,8,0,1,0,1,0,0
886,2,8,0,1,0,1,0,0
887,2,8,0,1,0,1,0,0
888,2,8,0,1,0,1,0,0
889,2,8,0,1,0,1,0,0
890,2,8,0,1,0,1,0,0
891,2,8,0,1,0,1,0,0
892,2,8,0,1,0,1,0,0
893,2,8,0,1,0,1,0,0
894,2,8,0,1,0,1,0,0
895,2,8,0,1,0,1,0,0
896,2,8,0,1,0,1,0,0
897,2,9,1,0,0,1,0,0
898,2,9,1,0,0,1,0,0
899,2,9,1,0,0,1,0,0
900,2,9,1,0,0,1,0,0
901,2,9,1,0,0,1,0,0
902,2,9,1,0,0,1,0,0
903,2,9,1,0,1,1,0,0
904,2,9,1,0,1,1,0,0
905,2,9,1,0,1,1,0,0
906,2,9,1,0,1,1,0,0
907,2,9,1,0,1,1,0,0
908,2,9,1,0,1,1,0,0
909,2,9,0,1,0,1,0,0
910,2,9,0,1,0,1,0,0
911,2,9,0,1,0,1,0,0
912,2,9,0,1,0,1,0,0
913,2,9,0,1,0,1,0,0
914,2,9,0,1,0,1,0,0
915,2,9,0,1,0,1,0,0
916,2,9,0,1,0,1,0,0
917,2,9,0,1,0,1,0,0
918,2,9,0,1,0,1,0,0
919,2,9,0,1,0,1,0,0
920,2,9,0,1,0,1,0,0
921,2,9,0,1,0,1,0,0
922,2,9,0,1,0,1,0,0
923,2,9,0,1,0,1,0,0
924,2,10,1,0,0,1,0,0
925,2,10,1,0,0,1,0,0
926,2,10,1,0,0,1,0,0
927,2,10,1,0,0,1,0,0
928,2,10,1,0,0,1,0,0
929,2,10,1,0,0,1,0,0
930,2,10,1,0,1,1,0,0
931,2,10,1,0,1,1,0,0
932,2,10,1,0,1,1,0,0
933,2,10,1,0,1,1,0,0
934,2,10,1,0,1,1,0,0
935,2,10,1,0,1,1,0,0
936,2,10,0,1,0,1,0,0
937,2,10,0,1,0,1,0,0
938,2,10,0,1,0,1,0,0
939,2,10,0,1,0,1,0,0
940,2,10,0,1,0,1,0,0
941,2,10,0,1,0,1,0,0
942,2,10,0,1,0,1,0,0
943,2,10,0,1,0,1,0,0
944,2,10,0,1,0,1,0,0
945,2,10,0,1,0,1,0,0
946,2,10,0,1,0,1,0,0
947,2,10,0,1,0,1,0,0
948,2,10,0,1,0,1,0,0
949,2,10,0,1,0,1,0,0
950,2,10,0,1,0,1,0,0
951,2,11,1,0,0,1,0,0
952,2,11,1,0,0,1,0,0
953,2,11,1,0,0,1,0,0
954,2,11,1,0,0,1,0,0
955,2,11,1,0,0,1,0,0
956,2,11,1,0,0,1,0,0
957,2,11,1,0,1,1,0,0
958,2,11,1,0,1,1,0,0
959,2,11,1,0,1,1,0,0
960,2,11,1,0,1,1,0,0
961,2,11,1,0,1,1,0,0
962,2,11,1,0,1,1,0,0
963,2,11,0,1,0,1,0,0
964,2,11,0,1,0,1,0,0
965,2,11,0,1,0,1,0,0
966,2,11,0,1,0,1,0,0
967,2,11,0,1,0,1,0,0
968,2,11,0,1,0,1,0,0
969,2,11,0,1,0,1,0,0
970,2,11,0,1,0,1,0,0
971,2,11,0,1,0,1,0,0
972,2,11,0,1,0,1,0,0
973,2,11,0,1,0,1,0,0
974,2,11,0,1,0,1,0,0
975,2,11,0,1,0,1,0,0
976,2,11,0,1,0,1,0,0
977,2,11,0,1,0,1,0,0
978,2,12,1,0,0,1,0,0
979,2,12,1,0,0,1,0,0
980,2,12,1,0,0,1,0,0
981,2,12,1,0,0,1,0,0
982,2,12,1,0,0,1,0,0
983,2,12,1,0,0,1,0,0
984,2,12,1,0,1,1,0,0
985,2,12,1,0,1,1,0,0
986,2,12,1,0,1,1,0,0
987,2,12,1,0,1,1,0,0
988,2,12,1,0,1,1,0,0
989,2,12,1,0,1,1,0,0
990,2,12,0,1,0,1,0,0
991,2,12,0,1,0,1,0,0
992,2,12,0,1,0,1,0,0
993,2,12,0,1,0,1,0,0
994,2,12,0,1,0,1,0,0
995,2,12,0,1,0,1,0,0
996,2,12,0,1,0,1,0,0
997,2,12,0,1,0,1,0,0
998,2,12,0,1,0,1,0,0
999,2,12,0,1,0,1,0,0
1000,2,12,0,1,0,1,0,0
1001,2,12,0,1,0,1,0,0
1002,2,12,0,1,0,1,0,0
1003,2,12,0,1,0,1,0,0
1004,2,12,0,1,0,1,0,0
1005,2,13,1,0,0,1,0,0
1006,2,13,1,0,0,1,0,0
1007,2,13,1,0,0,1,0,0
1008,2,13,1,0,0,1,0,0
1009,2,13,1,0,0,1,0,0
1010,2,13,1,0,0,1,0,0
1011,2,13,1,0,1,1,0,0
1012,2,13,1,0,1,1,0,0
1013,2,13,1,0,1,1,0,0
1014,2,13,1,0,1,1,0,0
1015,2,13,1,0,1,1,0,0
1016,2,13,1,0,1,1,0,0
1017,2,13,0,1,0,1,0,0
1018,2,13,0,1,0,1,0,0
1019,2,13,0,1,0,1,0,0
1020,2,13,0,1,0,1,0,0
1021,2,13,0,1,0,1,0,0
1022,2,13,0,1,0,1,0,0
1023,2,13,0,1,0,1,0,0
1024,2,13,0,1,0,1,0,0
1025,2,13,0,1,0,1,0,0
1026,2,13,0,1,0,1,0,0
1027,2,13,0,1,0,1,0,0
1028,2,13,0,1,0,1,0,0
1029,2,13,0,1,0,1,0,0
1030,2,13,0,1,0,1,0,0
1031,2,13,0,1,0,1,0,0
1032,2,14,1,0,0,1,0,0
1033,2,14,1,0,0,1,0,0
1034,2,14,1,0,0,1,0,0
1035,2,14,1,0,0,1,0,0
1036,2,14,1,0,0,1,0,0
1037,2,14,1,0,0,1,0,0
1038,2,14,1,0,1,1,0,0
1039,2,14,1,0,1,1,0,0
1040,2,14,1,0,1,1,0,0
1041,2,14,1,0,1,1,0,0
1042,2,14,1,0,1,1,0,0
1043,2,14,1,0,1,1,0,0
1044,2,14,0,1,0,1,0,0
1045,2,14,0,1,0,1,0,0
1046,2,14,0,1,0,1,0,0
1047,2,14,0,1,0,1,0,0
1048,2,14,0,1,0,1,0,0
1049,2,14,0,1,0,1,0,0
1050,2,14,0,1,0,1,0,0
1051,2,14,0,1,0,1,0,0
1052,2,14,0,1,0,1,0,0
1053,2,14,0,1,0,1,0,0
1054,2,14,0,1,0,1,0,0
1055,2,14,0,1,0,1,0,0
1056,2,14,0,1,0,1,0,0
1057,2,14,0,1,0,1,0,0
1058,2,14,0,1,0,1,0,0
1059,2,15,1,0,0,1,0,0
1060,2,15,1,0,0,1,0,0
1061,2,15,1,0,0,1,0,0
1062,2,15,1,0,0,1,0,0
1063,2,15,1,0,0,1,0,0
1064,2,15,1,0,0,1,0,0
1065,2,15,1,0,1,1,0,0
1066,2,15,1,0,1,1,0,0
1067,2,15,1,0,1,1,0,0
1068,2,15,1,0,1,1,0,0
1069,2,15,1,0,1,1,0,0
1070,2,15,1,0,1,1,0,0
1071,2,15,0,1,0,1,0,0
1072,2,15,0,1,0,1,0,0
1073,2,15,0,1,0,1,0,0
1074,2,15,0,1,0,1,0,0
1075,2,15,0,1,0,1,0,0
1076,2,15,0,1,0,1,0,0
1077,2,15,0,1,0,1,0,0
1078,2,15,0,1,0,1,0,0
1079,2,15,0,1,0,1,0,0
1080,2,15,0,1,0,1,0,0
1081,2,15,0,1,0,1,0,0
1082,2,15,0,1,0,1,0,0
1083,2,15,0,1,0,1,0,0
1084,2,15,0,1,0,1,0,0
1085,2,15,0,1,0,1,0,0
1086,2,16,1,0,0,1,0,0
1087,2,16,1,0,0,1,0,0
1088,2,16,1,0,0,1,0,0
1089,2,16,1,0,0,1,0,0
1090,2,16,1,0,0,1,0,0
1091,2,16,1,0,0,1,0,0
1092,2,16,1,0,1,1,0,0
1093,2,16,1,0,1,1,0,0
1094,2,16,1,0,1,1,0,1
1095,2,16,0,1,0,1,0,1
1096,2,16,0,1,0,1,0,1
1097,2,16,0,1,0,1,0,1
1098,2,16,0,1,0,1,0,0
1099,2,16,0,1,0,1,0,0
1100,2,16,0,1,0,1,0,0
1101,2,16,0,1,0,1,0,0
1102,2,16,0,1,0,1,0,0
1103,2,16,0,1,0,1,0,0
1104,2,16,0,1,0,1,0,0
1105,2,16,0,1,0,1,0,0
1106,2,16,0,1,0,1,0,0
1107,2,16,0,1,0,1,0,0
1108,2,16,0,1,0,1,0,0
1109,2,16,0,1,0,1,0,0
1110,2,17,1,0,0,1,0,0
1111,2,17,1,0,0,1,0,0
1112,2,17,1,0,0,1,0,0
1113,2,17,1,0,0,1,0,0
1114,2,17,1,0,0,1,0,0
1115,2,17,1,0,0,1,0,0
1116,2,17,1,0,1,1,0,1
1117,2,17,0,1,0,1,0,0
1118,2,17,0,1,0,1,0,1
1119,2,17,0,1,0,1,0,1
1120,2,17,0,1,0,1,0,0
1121,2,17,0,1,0,1,0,0
1122,2,17,0,1,0,1,0,0
1123,2,17,0,1,0,1,0,1
1124,2,17,0,1,0,1,0,0
1125,2,17,0,1,0,1,0,0
1126,2,17,0,1,0,1,0,0
1127,2,17,0,1,0,1,0,0
1128,2,17,0,1,0,1,0,0
1129,2,17,0,1,0,1,0,0
1130,2,17,0,1,0,1,0,0
1131,2,17,0,1,0,1,0,0
1132,2,18,1,0,0,1,0,1
1133,2,18,0,1,0,1,0,1
1134,2,18,0,1,0,1,0,0
1135,2,18,0,1,0,1,0,1
1136,2,18,0,1,0,1,0,1
1137,2,18,0,1,0,1,0,1
1138,2,18,0,1,0,1,0,1
1139,2,18,0,1,0,1,0,0
1140,2,18,0,1,0,1,0,0
1141,2,18,0,1,0,1,0,1
1142,2,18,0,1,0,1,0,0
1143,2,18,0,1,0,1,0,0
1144,2,18,0,1,0,1,0,0
1145,2,18,0,1,0,1,0,0
1146,2,18,0,1,0,1,0,0
1147,2,18,0,1,0,1,0,0
1148,2,19,1,0,0,1,0,0
1149,2,19,1,0,0,1,0,0
1150,2,19,1,0,0,1,0,0
1151,2,19,1,0,0,1,0,0
1152,2,19,1,0,0,1,0,0
1153,2,19,1,0,0,1,0,0
1154,2,19,1,0,1,1,0,0
1155,2,19,1,0,1,1,0,1
1156,2,19,0,1,0,1,0,1
1157,2,19,0,1,0,1,0,1
1158,2,19,0,1,0,1,0,1
1159,2,19,0,1,0,1,0,1
1160,2,19,0,1,0,1,0,0
1161,2,19,0,1,0,1,0,1
1162,2,19,0,1,0,1,0,0
1163,2,19,0,1,0,1,0,0
1164,2,19,0,1,0,1,0,0
1165,2,19,0,1,0,1,0,0
1166,2,19,0,1,0,1,0,0
1167,2,19,0,1,0,1,0,0
1168,2,19,0,1,0,1,0,0
1169,2,19,0,1,0,1,0,0
1170,2,19,0,1,0,1,0,0
1171,2,20,1,0,0,1,0,0
1172,2,20,1,0,0,1,0,0
1173,2,20,1,0,0,1,0,0
1174,2,20,1,0,0,1,0,0
1175,2,20,1,0,0,1,0,0
1176,2,20,1,0,0,1,0,0
1177,2,20,1,0,1,1,0,0
1178,2,20,1,0,1,1,0,0
1179,2,20,1,0,1,1,0,0
1180,2,20,1,0,1,1,0,0
1181,2,20,1,0,1,1,0,0
1182,2,20,1,0,1,1,0,1
1183,2,20,0,1,0,1,0,1
1184,2,20,0,1,0,1,0,0
1185,2,20,0,1,0,1,0,1
1186,2,20,0,1,0,1,0,1
1187,2,20,0,1,0,1,0,0
1188,2,20,0,1,0,1,0,0
1189,2,20,0,1,0,1,0,0
1190,2,20,0,1,0,1,0,0
1191,2,20,0,1,0,1,0,0
1192,2,20,0,1,0,1,0,0
1193,2,20,0,1,0,1,0,0
1194,2,20,0,1,0,1,0,0
1195,2,20,0,1,0,1,0,0
1196,2,20,0,1,0,1,0,0
1197,2,20,0,1,0,1,0,0
1198,2,21,1,0,0,1,0,0
1199,2,21,1,0,0,1,0,0
1200,2,21,1,0,0,1,0,0
1201,2,21,1,0,0,1,0,0
1202,2,21,1,0,0,1,0,0
1203,2,21,1,0,0,1,0,0
1204,2,21,1,0,1,1,0,0
1205,2,21,1,0,1,1,0,0
1206,2,21,1,0,1,1,0,0
1207,2,21,1,0,1,1,0,1
1208,2,21,0,1,0,1,0,1
1209,2,21,0,1,0,1,0,1
1210,2,21,0,1,0,1,0,1
1211,2,21,0,1,0,1,0,0
1212,2,21,0,1,0,1,0,0
1213,2,21,0,1,0,1,0,0
1214,2,21,0,1,0,1,0,0
1215,2,21,0,1,0,1,0,1
1216,2,21,0,1,0,1,0,0
1217,2,21,0,1,0,1,0,0
1218,2,21,0,1,0,1,0,0
1219,2,21,0,1,0,1,0,1
1220,2,21,0,1,0,1,0,0
1221,2,21,0,1,0,1,0,1
1222,2,21,0,1,0,1,0,0
1223,2,22,1,0,0,1,0,0
1224,2,22,1,0,0,1,0,0
1225,2,22,1,0,0,1,0,0
1226,2,22,1,0,0,1,0,0
1227,2,22,1,0,0,1,0,0
1228,2,22,1,0,0,1,0,0
1229,2,22,1,0,1,1,0,1
1230,2,22,0,1,0,1,0,1
1231,2,22,0,1,0,1,0,1
1232,2,22,0,1,0,1,0,0
1233,2,22,0,1,0,1,0,1
1234,2,22,0,1,0,1,0,1
1235,2,22,0,1,0,1,0,1
1236,2,22,0,1,0,1,0,0
1237,2,22,0,1,0,1,0,0
1238,2,22,0,1,0,1,0,0
1239,2,22,0,1,0,1,0,0
1240,2,22,0,1,0,1,0,0
1241,2,22,0,1,0,1,0,0
1242,2,22,0,1,0,1,0,0
1243,2,22,0,1,0,1,0,0
1244,2,22,0,1,0,1,0,0
1245,2,23,1,0,0,1,0,0
1246,2,23,1,0,0,1,0,0
1247,2,23,1,0,0,1,0,0
1248,2,23,1,0,0,1,0,0
1249,2,23,1,0,0,1,0,0
1250,2,23,1,0,0,1,0,0
1251,2,23,1,0,1,1,0,1
1252,2,23,0,1,0,1,0,1
1253,2,23,0,1,0,1,0,1
1254,2,23,0,1,0,1,0,0
1255,2,23,0,1,0,1,0,0
1256,2,23,0,1,0,1,0,0
1257,2,23,0,1,0,1,0,1
1258,2,23,0,1,0,1,0,0
1259,2,23,0,1,0,1,0,0
1260,2,23,0,1,0,1,0,0
1261,2,23,0,1,0,1,0,0
1262,2,23,0,1,0,1,0,0
1263,2,23,0,1,0,1,0,0
1264,2,23,0,1,0,1,0,0
1265,2,23,0,1,0,1,0,0
1266,2,23,0,1,0,1,0,0
1267,2,24,1,0,0,1,0,0
1268,2,24,1,0,0,1,0,0
1269,2,24,1,0,0,1,0,0
1270,2,24,1,0,0,1,0,0
1271,2,24,1,0,0,1,0,1
1272,2,24,0,1,0,1,0,1
1273,2,24,0,1,0,1,0,1
1274,2,24,0,1,0,1,0,1
1275,2,24,0,1,0,1,0,1
1276,2,24,0,1,0,1,0,1
1277,2,24,0,1,0,1,0,0
1278,2,24,0,1,0,1,0,0
1279,2,24,0,1,0,1,0,0
1280,2,24,0,1,0,1,0,0
1281,2,24,0,1,0,1,0,1
1282,2,24,0,1,0,1,0,1
1283,2,24,0,1,0,1,0,0
1284,2,24,0,1,0,1,0,0
1285,2,24,0,1,0,1,0,0
1286,2,24,0,1,0,1,0,0
1287,2,25,1,0,0,1,0,0
1288,2,25,1,0,0,1,0,0
1289,2,25,1,0,0,1,0,0
1290,2,25,1,0,0,1,0,1
1291,2,25,0,1,0,1,0,1
1292,2,25,0,1,0,1,0,1
1293,2,25,0,1,0,1,0,0
1294,2,25,0,1,0,1,0,0
1295,2,25,0,1,0,1,0,1
1296,2,25,0,1,0,1,0,1
1297,2,25,0,1,0,1,0,1
1298,2,25,0,1,0,1,0,0
1299,2,25,0,1,0,1,0,0
1300,2,25,0,1,0,1,0,0
1301,2,25,0,1,0,1,0,0
1302,2,25,0,1,0,1,0,0
1303,2,25,0,1,0,1,0,0
1304,2,25,0,1,0,1,0,0
1305,2,25,0,1,0,1,0,0
1306,2,999,0,0,0,0,1,0
1307,3,0,0,0,0,1,0,0
1308,3,0,0,0,0,1,0,0
1309,3,0,0,0,0,1,0,0
1310,3,0,0,0,0,1,0,0
1311,3,0,0,0,0,1,0,0
1312,3,1,1,0,0,1,0,0
1313,3,1,1,0,0,1,0,0
1314,3,1,1,0,0,1,0,0
1315,3,1,1,0,0,1,0,0
1316,3,1,1,0,0,1,0,0
1317,3,1,1,0,0,1,0,0
1318,3,1,1,0,1,1,0,0
1319,3,1,1,0,1,1,0,0
1320,3,1,1,0,1,1,0,0
1321,3,1,1,0,1,1,0,0
1322,3,1,1,0,1,1,0,0
1323,3,1,1,0,1,1,0,0
1324,3,1,0,1,0,1,0,0
1325,3,1,0,1,0,1,0,0
1326,3,1,0,1,0,1,0,0
1327,3,1,0,1,0,1,0,0
1328,3,1,0,1,0,1,0,0
1329,3,1,0,1,0,1,0,0
1330,3,1,0,1,0,1,0,0
1331,3,1,0,1,0,1,0,0
1332,3,1,0,1,0,1,0,0
1333,3,1,0,1,0,1,0,0
1334,3,1,0,1,0,1,0,0
1335,3,1,0,1,0,1,0,0
1336,3,1,0,1,0,1,0,0
1337,3,1,0,1,0,1,0,0
1338,3,1,0,1,0,1,0,0
1339,3,2,1,0,0,1,0,0
1340,3,2,1,0,0,1,0,0
1341,3,2,1,0,0,1,0,0
1342,3,2,1,0,0,1,0,0
1343,3,2,1,0,0,1,0,0
1344,3,2,1,0,0,1,0,0
1345,3,2,1,0,1,1,0,0
1346,3,2,1,0,1,1,0,0
1347,3,2,1,0,1,1,0,0
1348,3,2,1,0,1,1,0,0
1349,3,2,1,0,1,1,0,0
1350,3,2,1,0,1,1,0,0
1351,3,2,0,1,0,1,0,0
1352,3,2,0,1,0,1,0,0
1353,3,2,0,1,0,1,0,0
1354,3,2,0,1,0,1,0,0
1355,3,2,0,1,0,1,0,0
1356,3,2,0,1,0,1,0,0
1357,3,2,0,1,0,1,0,0
1358,3,2,0,1,0,1,0,0
1359,3,2,0,1,0,1,0,0
1360,3,2,0,1,0,1,0,0
1361,3,2,0,1,0,1,0,0
1362,3,2,0,1,0,1,0,0
1363,3,2,0,1,0,1,0,0
1364,3,2,0,1,0,1,0,0
1365,3,2,0,1,0,1,0,0
1366,3,3,1,0,0,1,0,0
1367,3,3,1,0,0,1,0,0
1368,3,3,1,0,0,1,0,0
1369,3,3,1,0,0,1,0,0
1370,3,3,1,0,0,1,0,0
1371,3,3,1,0,0,1,0,0
1372,3,3,1,0,1,1,0,0
1373,3,3,1,0,1,1,0,0
1374,3,3,1,0,1,1,0,0
1375,3,3,1,0,1,1,0,0
1376,3,3,1,0,1,1,0,0
1377,3,3,1,0,1,1,0,0
1378,3,3,0,1,0,1,0,0
1379,3,3,0,1,0,1,0,0
1380,3,3,0,1,0,1,0,0
1381,3,3,0,1,0,1,0,0
1382,3,3,0,1,0,1,0,0
1383,3,3,0,1,0,1,0,0
1384,3,3,0,1,0,1,0,0
1385,3,3,0,1,0,1,0,0
1386,3,3,0,1,0,1,0,0
1387,3,3,0,1,0,1,0,0
1388,3,3,0,1,0,1,0,0
1389,3,3,0,1,0,1,0,0
1390,3,3,0,1,0,1,0,0
1391,3,3,0,1,0,1,0,0
1392,3,3,0,1,0,1,0,0
1393,3,4,1,0,0,1,0,0
1394,3,4,1,0,0,1,0,0
1395,3,4,1,0,0,1,0,0
1396,3,4,1,0,0,1,0,0
1397,3,4,1,0,0,1,0,0
1398,3,4,1,0,0,1,0,0
1399,3,4,1,0,1,1,0,0
1400,3,4,1,0,1,1,0,0
1401,3,4,1,0,1,1,0,0
1402,3,4,1,0,1,1,0,0
1403,3,4,1,0,1,1,0,0
1404,3,4,1,0,1,1,0,0
1405,3,4,0,1,0,1,0,0
1406,3,4,0,1,0,1,0,0
1407,3,4,0,1,0,1,0,0
1408,3,4,0,1,0,1,0,0
1409,3,4,0,1,0,1,0,0
1410,3,4,0,1,0,1,0,0
1411,3,4,0,1,0,1,0,0
1412,3,4,0,1,0,1,0,0
1413,3,4,0,1,0,1,0,0
1414,3,4,0,1,0,1,0,0
1415,3,4,0,1,0,1,0,0
1416,3,4,0,1,0,1,0,0
1417,3,4,0,1,0,1,0,0
1418,3,4,0,1,0,1,0,0
1419,3,4,0,1,0,1,0,0
1420,3,5,1,0,0,1,0,0
1421,3,5,1,0,0,1,0,0
1422,3,5,1,0,0,1,0,0
1423,3,5,1,0,0,1,0,0
1424,3,5,1,0,0,1,0,0
1425,3,5,1,0,0,1,0,0
1426,3,5,1,0,1,1,0,0
1427,3,5,1,0,1,1,0,0
1428,3,5,1,0,1,1,0,0
1429,3,5,1,0,1,1,0,0
1430,3,5,1,0,1,1,0,0
1431,3,5,1,0,1,1,0,0
1432,3,5,0,1,0,1,0,0
1433,3,5,0,1,0,1,0,0
1434,3,5,0,1,0,1,0,0
1435,3,5,0,1,0,1,0,0
1436,3,5,0,1,0,1,0,0
1437,3,5,0,1,0,1,0,0
1438,3,5,0,1,0,1,0,0
1439,3,5,0,1,0,1,0,0
1440,3,5,0,1,0,1,0,0
1441,3,5,0,1,0,1,0,0
1442,3,5,0,1,0,1,0,0
1443,3,5,0,1,0,1,0,0
1444,3,5,0,1,0,1,0,0
1445,3,5,0,1,0,1,0,0
1446,3,5,0,1,0,1,0,0
1447,3,6,1,0,0,1,0,0
1448,3,6,1,0,0,1,0,0
1449,3,6,1,0,0,1,0,0
1450,3,6,1,0,0,1,0,0
1451,3,6,1,0,0,1,0,0
1452,3,6,1,0,0,1,0,0
1453,3,6,1,0,1,1,0,0
1454,3,6,1,0,1,1,0,0
1455,3,6,1,0,1,1,0,0
1456,3,6,1,0,1,1,0,0
1457,3,6,1,0,1,1,0,0
1458,3,6,1,0,1,1,0,0
1459,3,6,0,1,0,1,0,0
1460,3,6,0,1,0,1,0,0
1461,3,6,0,1,0,1,0,0
1462,3,6,0,1,0,1,0,0
1463,3,6,0,1,0,1,0,0
1464,3,6,0,1,0,1,0,0
1465,3,6,0,1,0,1,0,0
1466,3,6,0,1,0,1,0,0
1467,3,6,0,1,0,1,0,0
1468,3,6,0,1,0,1,0,0
1469,3,6,0,1,0,1,0,0
1470,3,6,0,1,0,1,0,0
1471,3,6,0,1,0,1,0,0
1472,3,6,0,1,0,1,0,0
1473,3,6,0,1,0,1,0,0
1474,3,7,1,0,0,1,0,0
1475,3,7,1,0,0,1,0,0
1476,3,7,1,0,0,1,0,0
1477,3,7,1,0,0,1,0,0
1478,3,7,1,0,0,1,0,0
1479,3,7,1,0,0,1,0,0
1480,3,7,1,0,1,1,0,0
1481,3,7,1,0,1,1,0,0
1482,3,7,1,0,1,1,0,0
1483,3,7,1,0,1,1,0,0
1484,3,7,1,0,1,1,0,0
1485,3,7,1,0,1,1,0,0
1486,3,7,0,1,0,1,0,0
1487,3,7,0,1,0,1,0,0
1488,3,7,0,1,0,1,0,0
1489,3,7,0,1,0,1,0,0
1490,3,7,0,1,0,1,0,0
1491,3,7,0,1,0,1,0,0
1492,3,7,0,1,0,1,0,0
1493,3,7,0,1,0,1,0,0
1494,3,7,0,1,0,1,0,0
1495,3,7,0,1,0,1,0,0
1496,3,7,0,1,0,1,0,0
1497,3,7,0,1,0,1,0,0
1498,3,7,0,1,0,1,0,0
1499,3,7,0,1,0,1,0,0
1500,3,7,0,1,0,1,0,0
1501,3,8,1,0,0,1,0,0
1502,3,8,1,0,0,1,0,0
1503,3,8,1,0,0,1,0,0
1504,3,8,1,0,0,1,0,0
1505,3,8,1,0,0,1,0,0
1506,3,8,1,0,0,1,0,0
1507,3,8,1,0,1,1,0,0
1508,3,8,1,0,1,1,0,0
1509,3,8,1,0,1,1,0,0
1510,3,8,1,0,1,1,0,0
1511,3,8,1,0,1,1,0,0
1512,3,8,1,0,1,1,0,0
1513,3,8,0,1,0,1,0,0
1514,3,8,0,1,0,1,0,0
1515,3,8,0,1,0,1,0,0
1516,3,8,0,1,0,1,0,0
1517,3,8,0,1,0,1,0,0
1518,3,8,0,1,0,1,0,0
1519,3,8,0,1,0,1,0,0
