Created as New Dataset,Sample 012 By Analyst Date Wednesday, January 20 2016
2440,0.0112,
2439,0.0112,
2438,0.0112,
2437,0.0112,
2436,0.0112,
2435,0.0112,
2434,0.0111,
2433,0.0111,
2432,0.0111,
2431,0.0111,
2430,0.0111,
2429,0.0111,
2428,0.0111,
2427,0.011,
2426,0.011,
2425,0.011,
2424,0.011,
2423,0.0109,
2422,0.0108,
2421,0.0108,
2420,0.0107,
2419,0.0107,
2418,0.0106,
2417,0.0106,
2416,0.0106,
2415,0.0105,
2414,0.0105,
2413,0.0105,
2412,0.0104,
2411,0.0104,
2410,0.0103,
2409,0.0103,
2408,0.0103,
2407,0.0102,
2406,0.0102,
2405,0.0101,
2404,0.0101,
2403,0.01,
2402,0.01,
2401,0.01,
2400,0.01,
2399,0.01,
2398,0.0099,
2397,0.0099,
2396,0.0099,
2395,0.0099,
2394,0.0098,
2393,0.0098,
2392,0.0098,
2391,0.0098,
2390,0.0097,
2389,0.0097,
2388,0.0097,
2387,0.0097,
2386,0.0096,
2385,0.0096,
2384,0.0096,
2383,0.0096,
2382,0.0095,
2381,0.0095,
2380,0.0095,
2379,0.0095,
2378,0.0095,
2377,0.0095,
2376,0.0095,
2375,0.0094,
2374,0.0094,
2373,0.0094,
2372,0.0094,
2371,0.0094,
2370,0.0093,
2369,0.0093,
2368,0.0093,
2367,0.0093,
2366,0.0093,
2365,0.0093,
2364,0.0093,
2363,0.0093,
2362,0.0093,
2361,0.0093,
2360,0.0093,
2359,0.0093,
2358,0.0093,
2357,0.0093,
2356,0.0093,
2355,0.0093,
2354,0.0092,
2353,0.0092,
2352,0.0093,
2351,0.0093,
2350,0.0093,
2349,0.0093,
2348,0.0094,
2347,0.0094,
2346,0.0094,
2345,0.0093,
2344,0.0093,
2343,0.0093,
2342,0.0093,
2341,0.0093,
2340,0.0094,
2339,0.0094,
2338,0.0094,
2337,0.0094,
2336,0.0094,
2335,0.0094,
2334,0.0093,
2333,0.0094,
2332,0.0094,
2331,0.0094,
2330,0.0094,
2329,0.0094,
2328,0.0094,
2327,0.0096,
2326,0.0098,
2325,0.01,
2324,0.0101,
2323,0.0101,
2322,0.01,
2321,0.01,
2320,0.0099,
2319,0.0099,
2318,0.0098,
2317,0.0097,
2316,0.0097,
2315,0.0097,
2314,0.0096,
2313,0.0096,
2312,0.0096,
2311,0.0095,
2310,0.0095,
2309,0.0095,
2308,0.0095,
2307,0.0095,
2306,0.0095,
2305,0.0095,
2304,0.0095,
2303,0.0095,
2302,0.0095,
2301,0.0095,
2300,0.0095,
2299,0.0095,
2298,0.0095,
2297,0.0096,
2296,0.0096,
2295,0.0096,
2294,0.0096,
2293,0.0097,
2292,0.0097,
2291,0.0097,
2290,0.0097,
2289,0.0097,
2288,0.0098,
2287,0.0098,
2286,0.0098,
2285,0.0098,
2284,0.0097,
2283,0.0097,
2282,0.0096,
2281,0.0096,
2280,0.0096,
2279,0.0095,
2278,0.0095,
2277,0.0095,
2276,0.0095,
2275,0.0094,
2274,0.0094,
2273,0.0094,
2272,0.0094,
2271,0.0094,
2270,0.0094,
2269,0.0093,
2268,0.0093,
2267,0.0092,
2266,0.0092,
2265,0.0092,
2264,0.0092,
2263,0.0092,
2262,0.0092,
2261,0.0092,
2260,0.0093,
2259,0.0093,
2258,0.0092,
2257,0.0092,
2256,0.0092,
2255,0.0092,
2254,0.0092,
2253,0.0092,
2252,0.0093,
2251,0.0093,
2250,0.0093,
2249,0.0092,
2248,0.0091,
2247,0.0091,
2246,0.009,
2245,0.009,
2244,0.0091,
2243,0.0091,
2242,0.0091,
2241,0.0091,
2240,0.0092,
2239,0.0091,
2238,0.0091,
2237,0.0091,
2236,0.0091,
2235,0.0091,
2234,0.0092,
2233,0.0092,
2232,0.0092,
2231,0.0092,
2230,0.0091,
2229,0.0091,
2228,0.0091,
2227,0.0091,
2226,0.0091,
2225,0.0091,
2224,0.0091,
2223,0.0091,
2222,0.0091,
2221,0.0091,
2220,0.0091,
2219,0.009,
2218,0.009,
2217,0.009,
2216,0.0091,
2215,0.0091,
2214,0.0091,
2213,0.009,
2212,0.0091,
2211,0.009,
2210,0.009,
2209,0.0089,
2208,0.009,
2207,0.009,
2206,0.009,
2205,0.009,
2204,0.0091,
2203,0.0091,
2202,0.009,
2201,0.009,
2200,0.0091,
2199,0.0091,
2198,0.009,
2197,0.0091,
2196,0.0091,
2195,0.0091,
2194,0.0091,
2193,0.0091,
2192,0.0091,
2191,0.0091,
2190,0.0091,
2189,0.0091,
2188,0.0091,
2187,0.0091,
2186,0.0091,
2185,0.0091,
2184,0.0091,
2183,0.009,
2182,0.0088,
2181,0.0088,
2180,0.0088,
2179,0.0088,
2178,0.0088,
2177,0.0088,
2176,0.0088,
2175,0.0088,
2174,0.0087,
2173,0.0088,
2172,0.0089,
2171,0.009,
2170,0.0091,
2169,0.0092,
2168,0.0094,
2167,0.0094,
2166,0.0094,
2165,0.0095,
2164,0.0097,
2163,0.0097,
2162,0.0097,
2161,0.0095,
2160,0.0091,
2159,0.0085,
2158,0.008,
2157,0.0078,
2156,0.0077,
2155,0.0078,
2154,0.0078,
2153,0.008,
2152,0.0082,
2151,0.0083,
2150,0.0083,
2149,0.0084,
2148,0.0084,
2147,0.0083,
2146,0.0082,
2145,0.0082,
2144,0.0083,
2143,0.0084,
2142,0.0084,
2141,0.0085,
2140,0.0085,
2139,0.0085,
2138,0.0084,
2137,0.0084,
2136,0.0084,
2135,0.0083,
2134,0.0082,
2133,0.0082,
2132,0.0083,
2131,0.0084,
2130,0.0084,
2129,0.0085,
2128,0.0086,
2127,0.0086,
2126,0.0087,
2125,0.0087,
2124,0.0088,
2123,0.0089,
2122,0.0089,
2121,0.009,
2120,0.009,
2119,0.009,
2118,0.009,
2117,0.0091,
2116,0.0091,
2115,0.0091,
2114,0.0091,
2113,0.0092,
2112,0.0092,
2111,0.0093,
2110,0.0092,
2109,0.0092,
2108,0.0093,
2107,0.0093,
2106,0.0093,
2105,0.0093,
2104,0.0093,
2103,0.0093,
2102,0.0093,
2101,0.0093,
2100,0.0094,
2099,0.0094,
2098,0.0094,
2097,0.0094,
2096,0.0094,
2095,0.0094,
2094,0.0094,
2093,0.0094,
2092,0.0095,
2091,0.0096,
2090,0.0097,
2089,0.0098,
2088,0.0099,
2087,0.0099,
2086,0.0099,
2085,0.01,
2084,0.0101,
2083,0.0101,
2082,0.0102,
2081,0.0102,
2080,0.0103,
2079,0.0103,
2078,0.0103,
2077,0.0103,
2076,0.0103,
2075,0.0103,
2074,0.0103,
2073,0.0103,
2072,0.0103,
2071,0.0103,
2070,0.0103,
2069,0.0103,
2068,0.0103,
2067,0.0102,
2066,0.0101,
2065,0.0101,
2064,0.01,
2063,0.01,
2062,0.01,
2061,0.01,
2060,0.01,
2059,0.01,
2058,0.0099,
2057,0.0099,
2056,0.0099,
2055,0.0099,
2054,0.0099,
2053,0.01,
2052,0.0102,
2051,0.0102,
2050,0.0102,
2049,0.01,
2048,0.0099,
2047,0.0098,
2046,0.0097,
2045,0.0097,
2044,0.0097,
2043,0.0097,
2042,0.0096,
2041,0.0096,
2040,0.0097,
2039,0.0097,
2038,0.0097,
2037,0.0096,
2036,0.0096,
2035,0.0095,
2034,0.0093,
2033,0.0093,
2032,0.0094,
2031,0.0094,
2030,0.0093,
2029,0.0093,
2028,0.0094,
2027,0.0094,
2026,0.0094,
2025,0.0095,
2024,0.0096,
2023,0.0096,
2022,0.0095,
2021,0.0094,
2020,0.0095,
2019,0.0094,
2018,0.0094,
2017,0.0094,
2016,0.0095,
2015,0.0095,
2014,0.0095,
2013,0.0096,
2012,0.0096,
2011,0.0096,
2010,0.0096,
2009,0.0095,
2008,0.0095,
2007,0.0094,
2006,0.0093,
2005,0.0093,
2004,0.0095,
2003,0.0095,
2002,0.0095,
2001,0.0095,
2000,0.0095,
1999,0.0096,
1998,0.0096,
1997,0.0096,
1996,0.0096,
1995,0.0096,
1994,0.0096,
1993,0.0096,
1992,0.0097,
1991,0.0097,
1990,0.0097,
1989,0.0097,
1988,0.0098,
1987,0.0098,
1986,0.0097,
1985,0.0096,
1984,0.0097,
1983,0.0098,
1982,0.0099,
1981,0.01,
1980,0.0101,
1979,0.01,
1978,0.0096,
1977,0.0094,
1976,0.0093,
1975,0.0091,
1974,0.009,
1973,0.0089,
1972,0.0089,
1971,0.0088,
1970,0.0088,
1969,0.0088,
1968,0.0089,
1967,0.0089,
1966,0.0089,
1965,0.0089,
1964,0.0089,
1963,0.0089,
1962,0.0089,
1961,0.0089,
1960,0.009,
1959,0.0089,
1958,0.0089,
1957,0.0089,
1956,0.009,
1955,0.0091,
1954,0.0091,
1953,0.0091,
1952,0.0092,
1951,0.0092,
1950,0.0091,
1949,0.0092,
1948,0.0092,
1947,0.0092,
1946,0.0091,
1945,0.0091,
1944,0.0091,
1943,0.0092,
1942,0.0092,
1941,0.0092,
1940,0.0093,
1939,0.0093,
1938,0.0093,
1937,0.0093,
1936,0.0094,
1935,0.0094,
1934,0.0093,
1933,0.0093,
1932,0.0093,
1931,0.0093,
1930,0.0093,
1929,0.0094,
1928,0.0095,
1927,0.0095,
1926,0.0095,
1925,0.0095,
1924,0.0095,
1923,0.0094,
1922,0.0094,
1921,0.0095,
1920,0.0096,
1919,0.0096,
1918,0.0096,
1917,0.0097,
1916,0.0099,
1915,0.01,
1914,0.01,
1913,0.0101,
1912,0.0102,
1911,0.0102,
1910,0.0103,
1909,0.0104,
1908,0.0105,
1907,0.0107,
1906,0.0107,
1905,0.0109,
1904,0.011,
1903,0.0111,
1902,0.0112,
1901,0.0113,
1900,0.0115,
1899,0.0116,
1898,0.0117,
1897,0.0118,
1896,0.012,
1895,0.0122,
1894,0.0123,
1893,0.0125,
1892,0.0126,
1891,0.0127,
1890,0.0128,
1889,0.0129,
1888,0.013,
1887,0.0131,
1886,0.0131,
1885,0.0131,
1884,0.0132,
1883,0.0132,
1882,0.0132,
1881,0.0132,
1880,0.0132,
1879,0.0131,
1878,0.013,
1877,0.013,
1876,0.0129,
1875,0.0129,
1874,0.0128,
1873,0.0127,
1872,0.0126,
1871,0.0125,
1870,0.0123,
1869,0.0122,
1868,0.0122,
1867,0.0121,
1866,0.012,
1865,0.012,
1864,0.0119,
1863,0.0118,
1862,0.0116,
1861,0.0115,
1860,0.0114,
1859,0.0113,
1858,0.0112,
1857,0.0111,
1856,0.011,
1855,0.0109,
1854,0.0108,
1853,0.0108,
1852,0.0107,
1851,0.0106,
1850,0.0105,
1849,0.0104,
1848,0.0103,
1847,0.0102,
1846,0.01,
1845,0.0099,
1844,0.0099,
1843,0.0099,
1842,0.0099,
1841,0.01,
1840,0.01,
1839,0.0101,
1838,0.01,
1837,0.01,
1836,0.01,
1835,0.01,
1834,0.01,
1833,0.01,
1832,0.01,
1831,0.01,
1830,0.01,
1829,0.0099,
1828,0.01,
1827,0.01,
1826,0.0099,
1825,0.0099,
1824,0.01,
1823,0.0101,
1822,0.0101,
1821,0.0101,
1820,0.0102,
1819,0.0102,
1818,0.0101,
1817,0.0102,
1816,0.0103,
1815,0.0104,
1814,0.0104,
1813,0.0105,
1812,0.0107,
1811,0.0108,
1810,0.0109,
1809,0.0111,
1808,0.0114,
1807,0.0117,
1806,0.012,
1805,0.0124,
1804,0.013,
1803,0.0135,
1802,0.0142,
1801,0.015,
1800,0.0157,
1799,0.0162,
1798,0.0164,
1797,0.0165,
1796,0.0166,
1795,0.0165,
1794,0.0163,
1793,0.0158,
1792,0.0151,
1791,0.0144,
1790,0.0139,
1789,0.0135,
1788,0.0131,
1787,0.0128,
1786,0.0124,
1785,0.0122,
1784,0.0121,
1783,0.0121,
1782,0.0121,
1781,0.012,
1780,0.012,
1779,0.012,
1778,0.012,
1777,0.012,
1776,0.012,
1775,0.0121,
1774,0.0121,
1773,0.0122,
1772,0.0123,
1771,0.0123,
1770,0.0123,
1769,0.0124,
1768,0.0125,
1767,0.0128,
1766,0.013,
1765,0.0132,
1764,0.0134,
1763,0.0136,
1762,0.0138,
1761,0.014,
1760,0.0142,
1759,0.0145,
1758,0.0148,
1757,0.0152,
1756,0.0158,
1755,0.0163,
1754,0.0167,
1753,0.0172,
1752,0.0179,
1751,0.019,
1750,0.0204,
1749,0.0222,
1748,0.0242,
1747,0.0262,
1746,0.0282,
1745,0.0304,
1744,0.0328,
1743,0.035,
1742,0.0371,
1741,0.0391,
1740,0.0409,
1739,0.0423,
1738,0.0432,
1737,0.0438,
1736,0.0441,
1735,0.0442,
1734,0.0442,
1733,0.0442,
1732,0.0441,
1731,0.0437,
1730,0.0431,
1729,0.0423,
1728,0.0414,
1727,0.0404,
1726,0.0391,
1725,0.0378,
1724,0.0362,
1723,0.0347,
1722,0.0333,
1721,0.032,
1720,0.0309,
1719,0.0294,
1718,0.0276,
1717,0.026,
1716,0.0249,
1715,0.0242,
1714,0.0236,
1713,0.0231,
1712,0.0227,
1711,0.0223,
1710,0.0219,
1709,0.0215,
1708,0.0213,
1707,0.0209,
1706,0.0205,
1705,0.0202,
1704,0.02,
1703,0.0198,
1702,0.0195,
1701,0.0193,
1700,0.0191,
1699,0.019,
1698,0.0188,
1697,0.0189,
1696,0.0191,
1695,0.0192,
1694,0.0193,
1693,0.0194,
1692,0.0196,
1691,0.0197,
1690,0.0197,
1689,0.0198,
1688,0.02,
1687,0.0202,
1686,0.0203,
1685,0.0206,
1684,0.0209,
1683,0.0211,
1682,0.0213,
1681,0.0216,
1680,0.0219,
1679,0.0222,
1678,0.0225,
1677,0.0227,
1676,0.0231,
1675,0.0234,
1674,0.0237,
1673,0.024,
1672,0.0244,
1671,0.0247,
1670,0.025,
1669,0.0254,
1668,0.0259,
1667,0.0263,
1666,0.0265,
1665,0.0269,
1664,0.0273,
1663,0.0277,
1662,0.0281,
1661,0.0284,
1660,0.0288,
1659,0.0291,
1658,0.0293,
1657,0.0294,
1656,0.0296,
1655,0.0298,
1654,0.0299,
1653,0.0302,
1652,0.0305,
1651,0.0306,
1650,0.0307,
1649,0.0308,
1648,0.0308,
1647,0.0308,
1646,0.0307,
1645,0.0309,
1644,0.0311,
1643,0.0312,
1642,0.0313,
1641,0.0314,
1640,0.0316,
1639,0.0317,
1638,0.0318,
1637,0.032,
1636,0.0323,
1635,0.0324,
1634,0.0325,
1633,0.0326,
1632,0.0327,
1631,0.0328,
1630,0.0328,
1629,0.0329,
1628,0.0331,
1627,0.0332,
1626,0.0334,
1625,0.0339,
1624,0.0347,
1623,0.0358,
1622,0.0371,
1621,0.0385,
1620,0.0401,
1619,0.0421,
1618,0.0449,
1617,0.0492,
1616,0.0539,
1615,0.058,
1614,0.0614,
1613,0.0647,
1612,0.0683,
1611,0.0717,
1610,0.0746,
1609,0.0767,
1608,0.0781,
1607,0.0783,
1606,0.0772,
1605,0.0752,
1604,0.0725,
1603,0.0688,
1602,0.0647,
1601,0.0606,
1600,0.0569,
1599,0.0536,
1598,0.0508,
1597,0.0487,
1596,0.047,
1595,0.0458,
1594,0.0449,
1593,0.0442,
1592,0.0439,
1591,0.0435,
1590,0.0433,
1589,0.0434,
1588,0.0438,
1587,0.0446,
1586,0.0456,
1585,0.0468,
1584,0.0479,
1583,0.0485,
1582,0.0485,
1581,0.0479,
1580,0.0469,
1579,0.0454,
1578,0.0435,
1577,0.0409,
1576,0.038,
1575,0.0357,
1574,0.0342,
1573,0.0332,
1572,0.0324,
1571,0.0315,
1570,0.0305,
1569,0.0297,
1568,0.0293,
1567,0.0289,
1566,0.0287,
1565,0.0285,
1564,0.0283,
1563,0.0282,
1562,0.028,
1561,0.028,
1560,0.0282,
1559,0.028,
1558,0.0278,
1557,0.0279,
1556,0.0281,
1555,0.0282,
1554,0.0284,
1553,0.0287,
1552,0.0291,
1551,0.0294,
1550,0.0297,
1549,0.0301,
1548,0.0306,
1547,0.0309,
1546,0.0312,
1545,0.0316,
1544,0.0323,
1543,0.0328,
1542,0.0333,
1541,0.0343,
1540,0.0356,
1539,0.0364,
1538,0.0369,
1537,0.0373,
1536,0.0378,
1535,0.0383,
1534,0.0391,
1533,0.0402,
1532,0.0413,
1531,0.0421,
1530,0.0429,
1529,0.0441,
1528,0.0455,
1527,0.0471,
1526,0.0489,
1525,0.051,
1524,0.0534,
1523,0.0565,
1522,0.0616,
1521,0.0688,
1520,0.076,
1519,0.0833,
1518,0.0939,
1517,0.1096,
1516,0.1279,
1515,0.1452,
1514,0.1618,
1513,0.1793,
1512,0.1965,
1511,0.2106,
1510,0.2206,
1509,0.2265,
1508,0.2257,
1507,0.2145,
1506,0.1996,
1505,0.1881,
1504,0.1788,
1503,0.17,
1502,0.1617,
1501,0.1544,
1500,0.1486,
1499,0.1444,
1498,0.1421,
1497,0.1416,
1496,0.1419,
1495,0.1415,
1494,0.1406,
1493,0.1396,
1492,0.1384,
1491,0.1372,
1490,0.1367,
1489,0.1374,
1488,0.1389,
1487,0.1404,
1486,0.1423,
1485,0.1445,
1484,0.147,
1483,0.1498,
1482,0.1531,
1481,0.1568,
1480,0.1606,
1479,0.164,
1478,0.1675,
1477,0.1717,
1476,0.1761,
1475,0.1802,
1474,0.1848,
1473,0.1908,
1472,0.1972,
1471,0.202,
1470,0.2056,
1469,0.209,
1468,0.2123,
1467,0.216,
1466,0.2205,
1465,0.2262,
1464,0.2318,
1463,0.2362,
1462,0.2397,
1461,0.2431,
1460,0.2465,
1459,0.2502,
1458,0.2555,
1457,0.2626,
1456,0.2685,
1455,0.2717,
1454,0.274,
1453,0.2764,
1452,0.2789,
1451,0.2809,
1450,0.283,
1449,0.2856,
1448,0.2884,
1447,0.2908,
1446,0.2927,
1445,0.2945,
1444,0.2961,
1443,0.2975,
1442,0.2988,
1441,0.3003,
1440,0.3015,
1439,0.3024,
1438,0.3039,
1437,0.3067,
1436,0.3098,
1435,0.3119,
1434,0.3134,
1433,0.3151,
1432,0.3169,
1431,0.3187,
1430,0.3207,
1429,0.323,
1428,0.3249,
1427,0.3261,
1426,0.3273,
1425,0.3291,
1424,0.3309,
1423,0.3319,
1422,0.3324,
1421,0.3331,
1420,0.3341,
1419,0.3351,
1418,0.3358,
1417,0.3363,
1416,0.3359,
1415,0.3348,
1414,0.3331,
1413,0.3311,
1412,0.3281,
1411,0.3239,
1410,0.3189,
1409,0.3135,
1408,0.3076,
1407,0.301,
1406,0.2941,
1405,0.2872,
1404,0.2807,
1403,0.2749,
1402,0.2702,
1401,0.2661,
1400,0.2619,
1399,0.2576,
1398,0.2533,
1397,0.249,
1396,0.2441,
1395,0.2384,
1394,0.2329,
1393,0.2278,
1392,0.2232,
1391,0.2188,
1390,0.215,
1389,0.2117,
1388,0.2092,
1387,0.2076,
1386,0.2069,
1385,0.2065,
1384,0.2058,
1383,0.2044,
1382,0.2022,
1381,0.1991,
1380,0.1953,
1379,0.1911,
1378,0.187,
1377,0.1833,
1376,0.1797,
1375,0.1763,
1374,0.1732,
1373,0.1706,
1372,0.1683,
1371,0.1662,
1370,0.1644,
1369,0.1628,
1368,0.1615,
1367,0.1607,
1366,0.1605,
1365,0.1609,
1364,0.1619,
1363,0.163,
1362,0.1632,
1361,0.1616,
1360,0.1579,
1359,0.1528,
1358,0.1471,
1357,0.1416,
1356,0.1365,
1355,0.1322,
1354,0.1288,
1353,0.1261,
1352,0.1237,
1351,0.1215,
1350,0.1197,
1349,0.1181,
1348,0.1166,
1347,0.1152,
1346,0.1139,
1345,0.1128,
1344,0.1116,
1343,0.1105,
1342,0.1094,
1341,0.1084,
1340,0.1073,
1339,0.1063,
1338,0.1055,
1337,0.1047,
1336,0.1039,
1335,0.103,
1334,0.1022,
1333,0.1013,
1332,0.1004,
1331,0.0995,
1330,0.0986,
1329,0.0978,
1328,0.097,
1327,0.0962,
1326,0.0955,
1325,0.0949,
1324,0.0942,
1323,0.0937,
1322,0.0934,
1321,0.0932,
1320,0.0932,
1319,0.0935,
1318,0.0941,
1317,0.0951,
1316,0.0964,
1315,0.098,
1314,0.1,
1313,0.1021,
1312,0.1043,
1311,0.1063,
1310,0.1082,
1309,0.11,
1308,0.1118,
1307,0.1137,
1306,0.1158,
1305,0.118,
1304,0.1202,
1303,0.1225,
1302,0.1247,
1301,0.1267,
1300,0.1285,
1299,0.1299,
1298,0.1311,
1297,0.132,
1296,0.1325,
1295,0.1326,
1294,0.1324,
1293,0.132,
1292,0.1312,
1291,0.1301,
1290,0.1288,
1289,0.1271,
1288,0.1251,
1287,0.1226,
1286,0.12,
1285,0.1172,
1284,0.1143,
1283,0.1115,
1282,0.109,
1281,0.1069,
1280,0.1052,
1279,0.1038,
1278,0.1028,
1277,0.1021,
1276,0.1018,
1275,0.1016,
1274,0.1018,
1273,0.1022,
1272,0.1028,
1271,0.1037,
1270,0.105,
1269,0.1067,
1268,0.1087,
1267,0.1112,
1266,0.1142,
1265,0.1179,
1264,0.1223,
1263,0.1274,
1262,0.1335,
1261,0.1406,
1260,0.1487,
1259,0.1577,
1258,0.1675,
1257,0.1781,
1256,0.1891,
1255,0.2005,
1254,0.2118,
1253,0.2229,
1252,0.2335,
1251,0.2434,
1250,0.2524,
1249,0.2602,
1248,0.2667,
1247,0.2717,
1246,0.2754,
1245,0.278,
1244,0.2795,
1243,0.2801,
1242,0.28,
1241,0.2795,
1240,0.2785,
1239,0.2772,
1238,0.2756,
1237,0.2739,
1236,0.272,
1235,0.2697,
1234,0.2672,
1233,0.2644,
1232,0.2614,
1231,0.258,
1230,0.2544,
1229,0.2506,
1228,0.2466,
1227,0.2424,
1226,0.238,
1225,0.2336,
1224,0.2292,
1223,0.2248,
1222,0.2205,
1221,0.2162,
1220,0.2121,
1219,0.208,
1218,0.204,
1217,0.2,
1216,0.1961,
1215,0.1922,
1214,0.1884,
1213,0.1845,
1212,0.1807,
1211,0.177,
1210,0.1734,
1209,0.1701,
1208,0.1671,
1207,0.1644,
1206,0.1623,
1205,0.1607,
1204,0.1598,
1203,0.1594,
1202,0.1597,
1201,0.1607,
1200,0.1622,
1199,0.1644,
1198,0.1671,
1197,0.1704,
1196,0.1741,
1195,0.1784,
1194,0.1834,
1193,0.1892,
1192,0.196,
1191,0.2036,
1190,0.2123,
1189,0.222,
1188,0.2326,
1187,0.2438,
1186,0.2556,
1185,0.2676,
1184,0.2793,
1183,0.29,
1182,0.2989,
1181,0.3055,
1180,0.3092,
1179,0.3099,
1178,0.308,
1177,0.3044,
1176,0.2998,
1175,0.295,
1174,0.2904,
1173,0.2863,
1172,0.2829,
1171,0.28,
1170,0.2776,
1169,0.2756,
1168,0.2739,
1167,0.2722,
1166,0.2706,
1165,0.2689,
1164,0.267,
1163,0.2645,
1162,0.2613,
1161,0.2576,
1160,0.2537,
1159,0.2503,
1158,0.2479,
1157,0.2469,
1156,0.2473,
1155,0.2487,
1154,0.2507,
1153,0.2532,
1152,0.2557,
1151,0.258,
1150,0.2602,
1149,0.2622,
1148,0.2639,
1147,0.2653,
1146,0.2664,
1145,0.2674,
1144,0.2681,
1143,0.2687,
1142,0.2692,
1141,0.2698,
1140,0.2704,
1139,0.2711,
1138,0.272,
1137,0.2732,
1136,0.2745,
1135,0.276,
1134,0.2776,
1133,0.2796,
1132,0.2818,
1131,0.2843,
1130,0.2871,
1129,0.2904,
1128,0.2941,
1127,0.2984,
1126,0.3033,
1125,0.3089,
1124,0.3148,
1123,0.3208,
1122,0.3265,
1121,0.3317,
1120,0.3363,
1119,0.3402,
1118,0.3438,
1117,0.3472,
1116,0.3508,
1115,0.3544,
1114,0.3583,
1113,0.3625,
1112,0.3672,
1111,0.372,
1110,0.3772,
1109,0.3828,
1108,0.3887,
1107,0.3947,
1106,0.4008,
1105,0.4069,
1104,0.4131,
1103,0.419,
1102,0.4248,
1101,0.4308,
1100,0.4369,
1099,0.443,
1098,0.4493,
1097,0.4558,
1096,0.4627,
1095,0.4697,
1094,0.4769,
1093,0.4844,
1092,0.4925,
1091,0.5006,
1090,0.5091,
1089,0.5182,
1088,0.5279,
1087,0.5377,
1086,0.5476,
1085,0.5577,
1084,0.5676,
1083,0.5767,
1082,0.585,
1081,0.593,
1080,0.6006,
1079,0.6074,
1078,0.6134,
1077,0.6188,
1076,0.6233,
1075,0.6263,
1074,0.6277,
1073,0.628,
1072,0.6271,
1071,0.6246,
1070,0.6209,
1069,0.6166,
1068,0.6117,
1067,0.6058,
1066,0.5992,
1065,0.5922,
1064,0.5848,
1063,0.5765,
1062,0.5675,
1061,0.5582,
1060,0.5487,
1059,0.5388,
1058,0.5289,
1057,0.5197,
1056,0.5115,
1055,0.5042,
1054,0.498,
1053,0.4931,
1052,0.4892,
1051,0.4859,
1050,0.4831,
1049,0.481,
1048,0.4798,
1047,0.4793,
1046,0.4798,
1045,0.4814,
1044,0.4841,
1043,0.4873,
1042,0.4909,
1041,0.4945,
1040,0.4977,
1039,0.5,
1038,0.5011,
1037,0.5014,
1036,0.5008,
1035,0.4991,
1034,0.4964,
1033,0.4932,
1032,0.4893,
1031,0.4848,
1030,0.4797,
1029,0.4745,
1028,0.4689,
1027,0.463,
1026,0.4567,
1025,0.4504,
1024,0.4441,
1023,0.4374,
1022,0.4305,
1021,0.4237,
1020,0.4171,
1019,0.4109,
1018,0.4052,
1017,0.4006,
1016,0.3969,
1015,0.3943,
1014,0.3926,
1013,0.3916,
1012,0.3903,
1011,0.387,
1010,0.3806,
1009,0.3712,
1008,0.3598,
1007,0.348,
1006,0.3373,
1005,0.3279,
1004,0.3196,
1003,0.3121,
1002,0.3052,
1001,0.2988,
1000,0.2928,
999,0.287,
998,0.2816,
997,0.2765,
996,0.2717,
995,0.2671,
994,0.2627,
993,0.2586,
992,0.2548,
991,0.251,
990,0.2475,
989,0.2441,
988,0.2408,
987,0.2376,
986,0.2345,
985,0.2316,
984,0.2287,
983,0.226,
982,0.2233,
981,0.2207,
980,0.2182,
979,0.2158,
978,0.2136,
977,0.2114,
976,0.2094,
975,0.2075,
974,0.2057,
973,0.2042,
972,0.2028,
971,0.2015,
970,0.2003,
969,0.1992,
968,0.1982,
967,0.1972,
966,0.1961,
965,0.1951,
964,0.1941,
963,0.1931,
962,0.1921,
961,0.1913,
960,0.1904,
959,0.1896,
958,0.1888,
957,0.188,
956,0.1871,
955,0.1862,
954,0.1853,
953,0.1844,
952,0.1834,
951,0.1823,
950,0.1813,
949,0.1803,
948,0.1794,
947,0.1785,
946,0.1777,
945,0.177,
944,0.1764,
943,0.1759,
942,0.1754,
941,0.175,
940,0.1746,
939,0.1742,
938,0.1738,
937,0.1734,
936,0.1729,
935,0.1722,
934,0.1715,
933,0.1706,
932,0.1695,
931,0.1683,
930,0.167,
929,0.1655,
928,0.1639,
927,0.1621,
926,0.1604,
925,0.1586,
924,0.1568,
923,0.155,
922,0.1533,
921,0.1516,
920,0.15,
919,0.1483,
918,0.1466,
917,0.1448,
916,0.1429,
915,0.1409,
914,0.1387,
913,0.1363,
912,0.1338,
911,0.1312,
910,0.1285,
909,0.1259,
908,0.1235,
907,0.1211,
906,0.1189,
905,0.1169,
904,0.1148,
903,0.1129,
902,0.1111,
901,0.1093,
900,0.1077,
899,0.1062,
898,0.1048,
897,0.1035,
896,0.1022,
895,0.1009,
894,0.0997,
893,0.0985,
892,0.0974,
891,0.0964,
890,0.0959,
889,0.0964,
888,0.0987,
887,0.1041,
886,0.113,
885,0.1247,
884,0.1378,
883,0.151,
882,0.1646,
881,0.1804,
880,0.2006,
879,0.2262,
878,0.256,
877,0.2868,
876,0.3142,
875,0.3338,
874,0.3428,
873,0.34,
872,0.3263,
871,0.3049,
870,0.2803,
869,0.2568,
868,0.2365,
867,0.2201,
866,0.207,
865,0.1965,
864,0.1877,
863,0.1803,
862,0.1738,
861,0.168,
860,0.1629,
859,0.1582,
858,0.1541,
857,0.1505,
856,0.1472,
855,0.1444,
854,0.1421,
