February 11 2017,Created as New Dataset,Sample 022 By Administrator Date Saturday
,2257,98.26
,2256,98.27
,2255,98.28
,2254,98.29
,2253,98.29
,2252,98.28
,2251,98.27
,2250,98.25
,2249,98.23
,2248,98.21
,2247,98.21
,2246,98.22
,2245,98.22
,2244,98.22
,2243,98.22
,2242,98.23
,2241,98.24
,2240,98.23
,2239,98.23
,2238,98.23
,2237,98.22
,2236,98.21
,2235,98.19
,2234,98.19
,2233,98.2
,2232,98.2
,2231,98.21
,2230,98.22
,2229,98.22
,2228,98.21
,2227,98.21
,2226,98.22
,2225,98.22
,2224,98.21
,2223,98.2
,2222,98.21
,2221,98.22
,2220,98.21
,2219,98.21
,2218,98.21
,2217,98.2
,2216,98.19
,2215,98.18
,2214,98.19
,2213,98.19
,2212,98.18
,2211,98.18
,2210,98.19
,2209,98.19
,2208,98.2
,2207,98.21
,2206,98.22
,2205,98.22
,2204,98.2
,2203,98.19
,2202,98.19
,2201,98.19
,2200,98.19
,2199,98.2
,2198,98.22
,2197,98.21
,2196,98.19
,2195,98.19
,2194,98.21
,2193,98.22
,2192,98.22
,2191,98.23
,2190,98.25
,2189,98.26
,2188,98.26
,2187,98.28
,2186,98.3
,2185,98.3
,2184,98.3
,2183,98.31
,2182,98.34
,2181,98.34
,2180,98.3
,2179,98.28
,2178,98.29
,2177,98.31
,2176,98.32
,2175,98.33
,2174,98.31
,2173,98.28
,2172,98.23
,2171,98.21
,2170,98.21
,2169,98.2
,2168,98.17
,2167,98.14
,2166,98.15
,2165,98.15
,2164,98.14
,2163,98.13
,2162,98.15
,2161,98.2
,2160,98.3
,2159,98.46
,2158,98.6
,2157,98.65
,2156,98.61
,2155,98.55
,2154,98.51
,2153,98.49
,2152,98.47
,2151,98.47
,2150,98.47
,2149,98.46
,2148,98.45
,2147,98.46
,2146,98.49
,2145,98.49
,2144,98.48
,2143,98.46
,2142,98.47
,2141,98.47
,2140,98.46
,2139,98.46
,2138,98.48
,2137,98.49
,2136,98.49
,2135,98.5
,2134,98.52
,2133,98.53
,2132,98.53
,2131,98.54
,2130,98.55
,2129,98.55
,2128,98.55
,2127,98.55
,2126,98.54
,2125,98.53
,2124,98.5
,2123,98.49
,2122,98.49
,2121,98.48
,2120,98.47
,2119,98.47
,2118,98.47
,2117,98.46
,2116,98.44
,2115,98.42
,2114,98.42
,2113,98.42
,2112,98.42
,2111,98.42
,2110,98.43
,2109,98.43
,2108,98.43
,2107,98.43
,2106,98.44
,2105,98.44
,2104,98.43
,2103,98.42
,2102,98.43
,2101,98.43
,2100,98.42
,2099,98.42
,2098,98.43
,2097,98.44
,2096,98.44
,2095,98.45
,2094,98.47
,2093,98.47
,2092,98.45
,2091,98.44
,2090,98.44
,2089,98.44
,2088,98.43
,2087,98.42
,2086,98.42
,2085,98.41
,2084,98.39
,2083,98.39
,2082,98.39
,2081,98.38
,2080,98.37
,2079,98.36
,2078,98.36
,2077,98.35
,2076,98.33
,2075,98.33
,2074,98.35
,2073,98.36
,2072,98.36
,2071,98.37
,2070,98.39
,2069,98.39
,2068,98.38
,2067,98.37
,2066,98.38
,2065,98.38
,2064,98.36
,2063,98.36
,2062,98.36
,2061,98.35
,2060,98.35
,2059,98.37
,2058,98.39
,2057,98.4
,2056,98.38
,2055,98.38
,2054,98.37
,2053,98.34
,2052,98.29
,2051,98.27
,2050,98.29
,2049,98.33
,2048,98.35
,2047,98.38
,2046,98.41
,2045,98.41
,2044,98.38
,2043,98.37
,2042,98.38
,2041,98.39
,2040,98.38
,2039,98.39
,2038,98.42
,2037,98.42
,2036,98.4
,2035,98.4
,2034,98.43
,2033,98.46
,2032,98.49
,2031,98.54
,2030,98.59
,2029,98.59
,2028,98.56
,2027,98.55
,2026,98.57
,2025,98.59
,2024,98.58
,2023,98.58
,2022,98.62
,2021,98.64
,2020,98.64
,2019,98.64
,2018,98.65
,2017,98.65
,2016,98.63
,2015,98.63
,2014,98.64
,2013,98.62
,2012,98.57
,2011,98.54
,2010,98.56
,2009,98.6
,2008,98.64
,2007,98.69
,2006,98.74
,2005,98.74
,2004,98.7
,2003,98.66
,2002,98.63
,2001,98.59
,2000,98.54
,1999,98.51
,1998,98.52
,1997,98.53
,1996,98.54
,1995,98.55
,1994,98.57
,1993,98.58
,1992,98.56
,1991,98.55
,1990,98.55
,1989,98.53
,1988,98.49
,1987,98.46
,1986,98.46
,1985,98.46
,1984,98.45
,1983,98.43
,1982,98.41
,1981,98.38
,1980,98.34
,1979,98.34
,1978,98.4
,1977,98.46
,1976,98.52
,1975,98.59
,1974,98.66
,1973,98.68
,1972,98.67
,1971,98.67
,1970,98.68
,1969,98.66
,1968,98.61
,1967,98.59
,1966,98.6
,1965,98.6
,1964,98.58
,1963,98.58
,1962,98.6
,1961,98.63
,1960,98.65
,1959,98.68
,1958,98.72
,1957,98.73
,1956,98.71
,1955,98.69
,1954,98.7
,1953,98.69
,1952,98.67
,1951,98.67
,1950,98.69
,1949,98.7
,1948,98.7
,1947,98.71
,1946,98.73
,1945,98.73
,1944,98.71
,1943,98.71
,1942,98.72
,1941,98.73
,1940,98.73
,1939,98.73
,1938,98.74
,1937,98.74
,1936,98.71
,1935,98.69
,1934,98.69
,1933,98.68
,1932,98.66
,1931,98.67
,1930,98.7
,1929,98.72
,1928,98.72
,1927,98.72
,1926,98.73
,1925,98.72
,1924,98.71
,1923,98.7
,1922,98.71
,1921,98.7
,1920,98.69
,1919,98.7
,1918,98.73
,1917,98.74
,1916,98.74
,1915,98.74
,1914,98.74
,1913,98.72
,1912,98.7
,1911,98.7
,1910,98.72
,1909,98.71
,1908,98.7
,1907,98.69
,1906,98.7
,1905,98.69
,1904,98.68
,1903,98.7
,1902,98.73
,1901,98.74
,1900,98.74
,1899,98.74
,1898,98.75
,1897,98.75
,1896,98.74
,1895,98.75
,1894,98.76
,1893,98.76
,1892,98.74
,1891,98.74
,1890,98.75
,1889,98.77
,1888,98.77
,1887,98.77
,1886,98.78
,1885,98.78
,1884,98.78
,1883,98.79
,1882,98.81
,1881,98.82
,1880,98.81
,1879,98.81
,1878,98.82
,1877,98.82
,1876,98.81
,1875,98.8
,1874,98.8
,1873,98.8
,1872,98.78
,1871,98.78
,1870,98.82
,1869,98.84
,1868,98.83
,1867,98.82
,1866,98.83
,1865,98.83
,1864,98.82
,1863,98.81
,1862,98.82
,1861,98.82
,1860,98.82
,1859,98.83
,1858,98.85
,1857,98.85
,1856,98.84
,1855,98.83
,1854,98.85
,1853,98.86
,1852,98.85
,1851,98.84
,1850,98.84
,1849,98.84
,1848,98.83
,1847,98.84
,1846,98.89
,1845,98.92
,1844,98.9
,1843,98.88
,1842,98.87
,1841,98.86
,1840,98.84
,1839,98.83
,1838,98.83
,1837,98.83
,1836,98.82
,1835,98.81
,1834,98.8
,1833,98.77
,1832,98.72
,1831,98.71
,1830,98.73
,1829,98.74
,1828,98.73
,1827,98.72
,1826,98.74
,1825,98.75
,1824,98.75
,1823,98.76
,1822,98.76
,1821,98.76
,1820,98.74
,1819,98.73
,1818,98.74
,1817,98.73
,1816,98.71
,1815,98.69
,1814,98.69
,1813,98.67
,1812,98.63
,1811,98.6
,1810,98.57
,1809,98.53
,1808,98.46
,1807,98.37
,1806,98.26
,1805,98.11
,1804,97.92
,1803,97.7
,1802,97.47
,1801,97.22
,1800,97
,1799,96.85
,1798,96.76
,1797,96.72
,1796,96.68
,1795,96.68
,1794,96.75
,1793,96.9
,1792,97.1
,1791,97.32
,1790,97.51
,1789,97.66
,1788,97.78
,1787,97.88
,1786,97.96
,1785,98.01
,1784,98.02
,1783,98.02
,1782,98.04
,1781,98.06
,1780,98.07
,1779,98.06
,1778,98.06
,1777,98.04
,1776,98.01
,1775,98
,1774,98.01
,1773,98.01
,1772,97.96
,1771,97.89
,1770,97.86
,1769,97.83
,1768,97.8
,1767,97.77
,1766,97.74
,1765,97.71
,1764,97.66
,1763,97.63
,1762,97.61
,1761,97.58
,1760,97.53
,1759,97.48
,1758,97.45
,1757,97.42
,1756,97.38
,1755,97.33
,1754,97.28
,1753,97.22
,1752,97.14
,1751,97.08
,1750,97.07
,1749,97.08
,1748,97.08
,1747,97.06
,1746,97.03
,1745,96.97
,1744,96.88
,1743,96.82
,1742,96.8
,1741,96.77
,1740,96.73
,1739,96.68
,1738,96.65
,1737,96.63
,1736,96.61
,1735,96.61
,1734,96.61
,1733,96.54
,1732,96.43
,1731,96.34
,1730,96.28
,1729,96.25
,1728,96.24
,1727,96.23
,1726,96.23
,1725,96.21
,1724,96.18
,1723,96.16
,1722,96.14
,1721,96.1
,1720,96.05
,1719,96.05
,1718,96.16
,1717,96.22
,1716,96.14
,1715,96.02
,1714,95.95
,1713,95.91
,1712,95.87
,1711,95.84
,1710,95.83
,1709,95.79
,1708,95.74
,1707,95.7
,1706,95.68
,1705,95.65
,1704,95.61
,1703,95.59
,1702,95.6
,1701,95.58
,1700,95.55
,1699,95.53
,1698,95.51
,1697,95.39
,1696,95.17
,1695,95.01
,1694,94.91
,1693,94.8
,1692,94.66
,1691,94.51
,1690,94.37
,1689,94.22
,1688,94.07
,1687,93.93
,1686,93.77
,1685,93.47
,1684,93.03
,1683,92.75
,1682,92.62
,1681,92.46
,1680,92.24
,1679,92.05
,1678,91.91
,1677,91.75
,1676,91.5
,1675,91.22
,1674,91
,1673,90.82
,1672,90.64
,1671,90.45
,1670,90.19
,1669,89.88
,1668,89.64
,1667,89.51
,1666,89.42
,1665,89.32
,1664,89.16
,1663,88.97
,1662,88.8
,1661,88.66
,1660,88.53
,1659,88.43
,1658,88.35
,1657,88.27
,1656,88.16
,1655,88.03
,1654,87.89
,1653,87.73
,1652,87.66
,1651,87.65
,1650,87.64
,1649,87.6
,1648,87.55
,1647,87.46
,1646,87.39
,1645,87.36
,1644,87.33
,1643,87.31
,1642,87.3
,1641,87.28
,1640,87.23
,1639,87.19
,1638,87.18
,1637,87.14
,1636,87.01
,1635,86.92
,1634,86.96
,1633,87
,1632,87.01
,1631,87.01
,1630,87.03
,1629,87.05
,1628,87.08
,1627,87.13
,1626,87.21
,1625,87.3
,1624,87.39
,1623,87.51
,1622,87.63
,1621,87.75
,1620,87.85
,1619,87.97
,1618,88.15
,1617,88.37
,1616,88.54
,1615,88.67
,1614,88.8
,1613,88.94
,1612,89.08
,1611,89.25
,1610,89.45
,1609,89.65
,1608,89.85
,1607,90.05
,1606,90.25
,1605,90.45
,1604,90.65
,1603,90.85
,1602,91.05
,1601,91.22
,1600,91.36
,1599,91.5
,1598,91.63
,1597,91.75
,1596,91.85
,1595,91.94
,1594,92.03
,1593,92.09
,1592,92.13
,1591,92.18
,1590,92.23
,1589,92.26
,1588,92.3
,1587,92.34
,1586,92.4
,1585,92.44
,1584,92.47
,1583,92.51
,1582,92.55
,1581,92.59
,1580,92.62
,1579,92.68
,1578,92.77
,1577,92.89
,1576,92.96
,1575,93
,1574,93.02
,1573,93.01
,1572,93
,1571,93
,1570,93.03
,1569,93.05
,1568,93.06
,1567,93.09
,1566,93.12
,1565,93.13
,1564,93.13
,1563,93.13
,1562,93.11
,1561,92.98
,1560,92.82
,1559,92.85
,1558,93
,1557,93.1
,1556,93.12
,1555,93.09
,1554,93.03
,1553,92.93
,1552,92.81
,1551,92.69
,1550,92.58
,1549,92.46
,1548,92.36
,1547,92.28
,1546,92.2
,1545,92.08
,1544,91.96
,1543,91.89
,1542,91.87
,1541,91.59
,1540,90.94
,1539,90.56
,1538,90.5
,1537,90.42
,1536,90.31
,1535,90.14
,1534,89.9
,1533,89.59
,1532,89.34
,1531,89.21
,1530,89.09
,1529,88.92
,1528,88.69
,1527,88.47
,1526,88.26
,1525,88.04
,1524,87.83
,1523,87.6
,1522,87.22
,1521,86.64
,1520,86.17
,1519,85.87
,1518,85.49
,1517,84.9
,1516,84.28
,1515,83.88
,1514,83.59
,1513,83.26
,1512,82.87
,1511,82.54
,1510,82.29
,1509,82.05
,1508,81.65
,1507,81
,1506,80.56
,1505,80.43
,1504,80.33
,1503,80.21
,1502,80.06
,1501,79.83
,1500,79.55
,1499,79.28
,1498,78.96
,1497,78.47
,1496,77.9
,1495,77.49
,1494,77.21
,1493,76.9
,1492,76.52
,1491,76.05
,1490,75.45
,1489,74.76
,1488,74.17
,1487,73.73
,1486,73.35
,1485,72.96
,1484,72.58
,1483,72.17
,1482,71.69
,1481,71.15
,1480,70.64
,1479,70.24
,1478,69.83
,1477,69.36
,1476,68.86
,1475,68.44
,1474,67.94
,1473,67.11
,1472,66.22
,1471,65.67
,1470,65.33
,1469,65.01
,1468,64.66
,1467,64.26
,1466,63.73
,1465,63.01
,1464,62.32
,1463,61.86
,1462,61.54
,1461,61.25
,1460,60.94
,1459,60.6
,1458,59.96
,1457,58.84
,1456,57.92
,1455,57.49
,1454,57.15
,1453,56.74
,1452,56.28
,1451,55.86
,1450,55.43
,1449,54.88
,1448,54.25
,1447,53.68
,1446,53.23
,1445,52.8
,1444,52.38
,1443,51.96
,1442,51.53
,1441,51.1
,1440,50.72
,1439,50.39
,1438,49.95
,1437,49.22
,1436,48.42
,1435,47.89
,1434,47.55
,1433,47.19
,1432,46.77
,1431,46.3
,1430,45.77
,1429,45.22
,1428,44.79
,1427,44.49
,1426,44.19
,1425,43.77
,1424,43.29
,1423,42.93
,1422,42.71
,1421,42.48
,1420,42.11
,1419,41.62
,1418,41.17
,1417,40.86
,1416,40.7
,1415,40.66
,1414,40.63
,1413,40.59
,1412,40.57
,1411,40.65
,1410,40.79
,1409,40.95
,1408,41.16
,1407,41.45
,1406,41.77
,1405,42.05
,1404,42.33
,1403,42.65
,1402,42.92
,1401,43.12
,1400,43.26
,1399,43.4
,1398,43.56
,1397,43.73
,1396,44.01
,1395,44.41
,1394,44.86
,1393,45.31
,1392,45.8
,1391,46.35
,1390,46.92
,1389,47.48
,1388,48.09
,1387,48.75
,1386,49.35
,1385,49.88
,1384,50.42
,1383,51
,1382,51.57
,1381,52.12
,1380,52.68
,1379,53.26
,1378,53.81
,1377,54.31
,1376,54.82
,1375,55.38
,1374,55.93
,1373,56.42
,1372,56.91
,1371,57.41
,1370,57.88
,1369,58.34
,1368,58.8
,1367,59.26
,1366,59.68
,1365,60.06
,1364,60.47
,1363,60.93
,1362,61.37
,1361,61.79
,1360,62.23
,1359,62.69
,1358,63.13
,1357,63.56
,1356,64
,1355,64.45
,1354,64.87
,1353,65.25
,1352,65.65
,1351,66.05
,1350,66.42
,1349,66.76
,1348,67.11
,1347,67.46
,1346,67.79
,1345,68.09
,1344,68.4
,1343,68.7
,1342,68.97
,1341,69.2
,1340,69.43
,1339,69.64
,1338,69.79
,1337,69.92
,1336,70.05
,1335,70.17
,1334,70.24
,1333,70.25
,1332,70.25
,1331,70.22
,1330,70.16
,1329,70.06
,1328,69.95
,1327,69.85
,1326,69.72
,1325,69.58
,1324,69.46
,1323,69.37
,1322,69.29
,1321,69.23
,1320,69.22
,1319,69.28
,1318,69.39
,1317,69.59
,1316,69.9
,1315,70.35
,1314,70.91
,1313,71.55
,1312,72.26
,1311,72.95
,1310,73.58
,1309,74.14
,1308,74.63
,1307,75.06
,1306,75.4
,1305,75.69
,1304,75.96
,1303,76.21
,1302,76.43
,1301,76.63
,1300,76.82
,1299,77.02
,1298,77.18
,1297,77.34
,1296,77.5
,1295,77.68
,1294,77.83
,1293,77.98
,1292,78.15
,1291,78.31
,1290,78.46
,1289,78.6
,1288,78.74
,1287,78.89
,1286,79.02
,1285,79.15
,1284,79.28
,1283,79.41
,1282,79.52
,1281,79.61
,1280,79.7
,1279,79.79
,1278,79.84
,1277,79.87
,1276,79.89
,1275,79.91
,1274,79.91
,1273,79.88
,1272,79.86
,1271,79.82
,1270,79.75
,1269,79.66
,1268,79.56
,1267,79.45
,1266,79.32
,1265,79.19
,1264,79.1
,1263,79.04
,1262,79
,1261,78.98
,1260,79
,1259,79.04
,1258,79.08
,1257,79.12
,1256,79.18
,1255,79.23
,1254,79.26
,1253,79.28
,1252,79.3
,1251,79.32
,1250,79.31
,1249,79.28
,1248,79.27
,1247,79.26
,1246,79.24
,1245,79.23
,1244,79.24
,1243,79.26
,1242,79.28
,1241,79.29
,1240,79.31
,1239,79.35
,1238,79.37
,1237,79.4
,1236,79.43
,1235,79.48
,1234,79.51
,1233,79.54
,1232,79.59
,1231,79.66
,1230,79.72
,1229,79.79
,1228,79.88
,1227,79.99
,1226,80.08
,1225,80.17
,1224,80.27
,1223,80.39
,1222,80.51
,1221,80.63
,1220,80.77
,1219,80.91
,1218,81.03
,1217,81.16
,1216,81.3
,1215,81.45
,1214,81.59
,1213,81.72
,1212,81.88
,1211,82.03
,1210,82.16
,1209,82.28
,1208,82.41
,1207,82.54
,1206,82.65
,1205,82.76
,1204,82.89
,1203,83.01
,1202,83.11
,1201,83.2
,1200,83.29
,1199,83.37
,1198,83.43
,1197,83.48
,1196,83.52
,1195,83.53
,1194,83.51
,1193,83.46
,1192,83.4
,1191,83.33
,1190,83.21
,1189,83.08
,1188,82.94
,1187,82.8
,1186,82.64
,1185,82.49
,1184,82.36
,1183,82.24
,1182,82.14
,1181,82.05
,1180,82
,1179,82
,1178,82.03
,1177,82.1
,1176,82.22
,1175,82.36
,1174,82.51
,1173,82.67
,1172,82.85
,1171,83.03
,1170,83.19
,1169,83.33
,1168,83.48
,1167,83.62
,1166,83.75
,1165,83.88
,1164,84.01
,1163,84.12
,1162,84.21
,1161,84.3
,1160,84.4
,1159,84.51
,1158,84.61
,1157,84.68
,1156,84.76
,1155,84.82
,1154,84.85
,1153,84.88
,1152,84.92
,1151,84.96
,1150,84.99
,1149,85.03
,1148,85.07
,1147,85.12
,1146,85.16
,1145,85.18
,1144,85.22
,1143,85.26
,1142,85.28
,1141,85.3
,1140,85.33
,1139,85.35
,1138,85.36
,1137,85.35
,1136,85.35
,1135,85.35
,1134,85.33
,1133,85.3
,1132,85.28
,1131,85.25
,1130,85.2
,1129,85.14
,1128,85.08
,1127,85.03
,1126,84.95
,1125,84.88
,1124,84.82
,1123,84.77
,1122,84.71
,1121,84.65
,1120,84.6
,1119,84.54
,1118,84.47
,1117,84.39
,1116,84.33
,1115,84.27
,1114,84.21
,1113,84.15
,1112,84.11
,1111,84.07
,1110,84.02
,1109,83.97
,1108,83.92
,1107,83.88
,1106,83.83
,1105,83.79
,1104,83.77
,1103,83.76
,1102,83.75
,1101,83.76
,1100,83.79
,1099,83.83
,1098,83.86
,1097,83.88
,1096,83.91
,1095,83.95
,1094,83.99
,1093,84.02
,1092,84.06
,1091,84.08
,1090,84.08
,1089,84.07
,1088,84.06
,1087,84.05
,1086,84.03
,1085,84.01
,1084,84.02
,1083,84.04
,1082,84.07
,1081,84.12
,1080,84.2
,1079,84.3
,1078,84.39
,1077,84.46
,1076,84.53
,1075,84.59
,1074,84.63
,1073,84.65
,1072,84.69
,1071,84.73
,1070,84.75
,1069,84.78
,1068,84.81
,1067,84.85
,1066,84.88
,1065,84.9
,1064,84.92
,1063,84.93
,1062,84.92
,1061,84.9
,1060,84.88
,1059,84.87
,1058,84.83
,1057,84.8
,1056,84.77
,1055,84.73
,1054,84.67
,1053,84.6
,1052,84.54
,1051,84.49
,1050,84.42
,1049,84.36
,1048,84.31
,1047,84.28
,1046,84.24
,1045,84.22
,1044,84.21
,1043,84.21
,1042,84.22
,1041,84.23
,1040,84.25
,1039,84.27
,1038,84.28
,1037,84.29
,1036,84.32
,1035,84.37
,1034,84.42
,1033,84.46
,1032,84.52
,1031,84.57
,1030,84.62
,1029,84.67
,1028,84.74
,1027,84.8
,1026,84.86
,1025,84.93
,1024,85.01
,1023,85.09
,1022,85.14
,1021,85.18
,1020,85.21
,1019,85.24
,1018,85.25
,1017,85.25
,1016,85.27
,1015,85.3
,1014,85.35
,1013,85.44
,1012,85.59
,1011,85.79
,1010,86.01
,1009,86.27
,1008,86.53
,1007,86.78
,1006,87
,1005,87.2
,1004,87.39
,1003,87.57
,1002,87.72
,1001,87.87
,1000,88.01
,999,88.16
,998,88.29
,997,88.43
,996,88.56
,995,88.68
,994,88.78
,993,88.86
,992,88.96
,991,89.05
,990,89.14
,989,89.22
,988,89.31
,987,89.41
,986,89.49
,985,89.56
,984,89.63
,983,89.7
,982,89.74
,981,89.79
,980,89.85
,979,89.91
,978,89.97
,977,90.03
,976,90.09
,975,90.14
,974,90.18
,973,90.22
,972,90.27
,971,90.33
,970,90.37
,969,90.4
,968,90.44
,967,90.46
,966,90.47
,965,90.47
,964,90.49
,963,90.51
,962,90.53
,961,90.56
,960,90.6
,959,90.63
,958,90.66
,957,90.68
,956,90.7
,955,90.73
,954,90.75
,953,90.78
,952,90.81
,951,90.86
,950,90.89
,949,90.92
,948,90.96
,947,90.99
,946,91.01
,945,91.03
,944,91.08
,943,91.13
,942,91.16
,941,91.18
,940,91.21
,939,91.23
,938,91.24
,937,91.26
,936,91.29
,935,91.32
,934,91.35
,933,91.38
,932,91.43
,931,91.47
,930,91.51
,929,91.55
,928,91.6
,927,91.67
,926,91.71
,925,91.74
,924,91.77
,923,91.81
,922,91.83
,921,91.85
,920,91.87
,919,91.9
,918,91.91
,917,91.92
,916,91.94
,915,91.97
,914,91.99
,913,92.01
,912,92.04
,911,92.09
,910,92.14
,909,92.19
,908,92.25
,907,92.3
,906,92.33
,905,92.36
,904,92.39
,903,92.42
,902,92.42
,901,92.43
,900,92.44
,899,92.46
,898,92.46
,897,92.45
,896,92.44
,895,92.42
,894,92.37
,893,92.3
,892,92.21
,891,92.06
,890,91.77
,889,91.21
,888,90.2
,887,88.54
,886,86.16
,885,83.23
,884,80.06
,883,76.84
,882,73.62
,881,70.31
,880,66.9
,879,63.5
,878,60.35
,877,57.68
,876,55.69
,875,54.52
,874,54.28
,873,55.04
,872,56.84
,871,59.52
,870,62.76
,869,66.18
,868,69.44
,867,72.32
,866,74.77
,865,76.82
,864,78.56
,863,80.06
,862,81.34
,861,82.44
,860,83.38
,859,84.17
,858,84.83
,857,85.39
,856,85.87
,855,86.27
,854,86.59
,853,86.83
,852,86.95
,851,86.82
,850,86.39
,849,85.83
,848,85.46
,847,85.47
,846,85.78
,845,86.13
,844,86.34
,843,86.34
,842,86.2
,841,85.99
,840,85.74
,839,85.47
,838,85.15
,837,84.82
,836,84.49
,835,84.17
,834,83.89
,833,83.65
,832,83.47
,831,83.38
,830,83.36
,829,83.42
,828,83.56
,827,83.75
,826,83.96
,825,84.21
,824,84.48
,823,84.75
,822,84.99
,821,85.19
,820,85.38
,819,85.55
,818,85.68
,817,85.78
,816,85.86
,815,85.91
,814,85.94
,813,85.95
,812,85.95
,811,85.95
,810,85.94
,809,85.93
,808,85.94
,807,85.95
,806,85.96
,805,85.98
,804,86.02
,803,86.07
,802,86.14
,801,86.21
,800,86.3
,799,86.38
,798,86.43
,797,86.47
,796,86.54
,795,86.63
,794,86.7
,793,86.75
,792,86.77
,791,86.77
,790,86.72
,789,86.66
,788,86.59
,787,86.49
,786,86.34
,785,86.17
,784,85.99
,783,85.81
,782,85.68
,781,85.64
,780,85.71
,779,85.88
,778,86.11
,777,86.38
,776,86.65
,775,86.88
,774,87.04
,773,87.15
,772,87.23
,771,87.28
,770,87.3
,769,87.3
,768,87.3
,767,87.27
,766,87.23
,765,87.19
,764,87.17
,763,87.16
,762,87.14
,761,87.14
,760,87.17
,759,87.21
,758,87.22
,757,87.23
,756,87.25
,755,87.28
,754,87.34
,753,87.41
,752,87.48
,751,87.54
,750,87.6
,749,87.69
,748,87.81
,747,87.92
,746,87.98
,745,88.03
,744,88.07
,743,88.1
,742,88.11
,741,88.1
,740,88.1
,739,88.1
,738,88.08
,737,88.07
,736,88.07
,735,88.06
,734,88.01
,733,87.96
,732,87.92
,731,87.89
,730,87.86
,729,87.86
,728,87.89
,727,87.95
,726,88.01
,725,88.07
,724,88.1
,723,88.07
,722,87.94
,721,87.7
,720,87.27
,719,86.53
,718,85.31
,717,83.4
,716,80.63
,715,77.15
,714,73.68
,713,71.39
,712,71.15
,711,72.91
,710,75.76
,709,78.64
,708,80.9
,707,82.44
,706,83.44
,705,84.12
,704,84.64
,703,85.04
,702,85.34
,701,85.55
,700,85.71
,699,85.85
,698,85.95
,697,86.02
,696,86.1
,695,86.17
,694,86.22
,693,86.26
,692,86.28
,691,86.3
,690,86.31
,689,86.3
,688,86.31
,687,86.33
,686,86.32
,685,86.32
,684,86.33
,683,86.33
,682,86.29
,681,86.23
,680,86.2
,679,86.2
,678,86.2
,677,86.2
,676,86.21
,675,86.22
,674,86.21
,673,86.21
,672,86.24
,671,86.3
,670,86.35
,669,86.35
,668,86.27
,667,86.16
,666,86.06
,665,86
,664,85.98
,663,85.99
,662,85.98
,661,85.98
,660,86
,659,86.01
,658,85.99
,657,85.96
,656,85.95
,655,85.92
,654,85.85
,653,85.79
,652,85.78
,651,85.8
,650,85.79
,649,85.78
,648,85.78
,647,85.77
,646,85.72
,645,85.64
,644,85.59
,643,85.56
,642,85.51
,641,85.49
,640,85.54
,639,85.64
,638,85.72
,637,85.79
,636,85.87
,635,85.94
,634,85.92
,633,85.85
,632,85.83
,631,85.86
,630,85.88
,629,85.9
,628,85.94
,627,85.96
,626,85.93
,625,85.86
,624,85.81
,623,85.73
,622,85.59
,621,85.41
,620,85.26
,619,85.1
,618,84.97
,617,84.98
,616,85.17
,615,85.35
,614,85.32
,613,85.14
,612,84.96
,611,84.85
,610,84.81
,609,84.86
,608,85
,607,85.1
,606,85.07
,605,85.04
,604,85.15
,603,85.3
,602,85.36
,601,85.31
,600,85.21
,599,85.05
,598,84.77
,597,84.49
,596,84.34
,595,84.33
,594,84.38
,593,84.47
,592,84.61
,591,84.67
,590,84.58
,589,84.48
,588,84.42
,587,84.29
,586,84
,585,83.72
,584,83.66
,583,83.75
,582,83.84
,581,83.96
,580,84.19
,579,84.37
,578,84.31
,577,84.1
,576,84.02
,575,83.99
,574,83.84
,573,83.6
,572,83.46
,571,83.39
,570,83.35
,569,83.54
,568,84.03
,567,84.46
,566,84.37
,565,83.9
,564,83.44
,563,83.13
,562,82.95
,561,82.95
,560,83.17
,559,83.4
,558,83.44
,557,83.4
,556,83.52
,555,83.7
,554,83.65
,553,83.43
,552,83.24
,551,83.12
,550,83.08
